Species,r_value,p_value,stError,euclidean,distribution
Pseudoalteromonas spongiae,0.9411,0.0,1e-05,0.189,uniform
Bacillus intestinalis,0.9883,0.0,0.0,0.127,uniform
Halomonas sp,0.9364,0.0,1e-05,0.143,uniform
Paenibacillus beijingensis,0.664,0.0,5e-05,0.049,uniform
Elizabethkingia miricola,0.9158,0.0,0.0,0.041,uniform
Muricauda lutaonensis,0.9903,0.0,0.0,0.122,uniform
Photorhabdus temperata,0.9711,0.0,0.0,0.076,uniform
Luteipulveratus mongoliensis,0.9548,0.0,1e-05,0.154,uniform
Pseudomonas synxantha,0.89,0.0,1e-05,0.18,uniform
Sandaracinus amylolyticus,0.8654,0.0,1e-05,0.051,uniform
Lysobacter capsici,0.7619,0.0,3e-05,0.208,uniform
Lysobacter gummosus,0.9926,0.0,0.0,0.27,uniform
Citrobacter amalonaticus,0.8732,0.0,1e-05,0.191,uniform
Bacillus altitudinis,0.9993,0.0,0.0,0.402,uniform
Pandoraea oxalativorans,0.9585,0.0,1e-05,0.435,uniform
Serratia fonticola,0.9604,0.0,0.0,0.097,uniform
Verrucomicrobia bacterium,0.9292,0.0,2e-05,0.275,uniform
Mycobacterium fortuitum,0.9981,0.0,0.0,0.219,uniform
Planctomyces sp,0.8758,0.0,1e-05,0.126,uniform
Gemmata sp,0.9832,0.0,0.0,0.056,uniform
Pirellula sp,0.9743,0.0,0.0,0.1,uniform
Devosia sp,0.9784,0.0,1e-05,0.431,uniform
Corynebacterium kutscheri,0.9388,0.0,1e-05,0.283,uniform
Microcystis panniformis,0.9829,0.0,0.0,0.076,uniform
Streptomyces pristinaespiralis,0.982,0.0,0.0,0.266,uniform
Salinicoccus halodurans,0.9421,0.0,1e-05,0.152,uniform
Polyangium brachysporum,0.9363,0.0,1e-05,0.181,uniform
Paenibacillus swuensis,0.9577,0.0,1e-05,0.146,uniform
Flavisolibacter tropicus,0.98,0.0,0.0,0.023,uniform
Faecalibaculum rodentium,0.9757,0.0,1e-05,0.433,uniform
Herbaspirillum hiltneri,0.8616,0.0,2e-05,0.215,uniform
Sedimenticola thiotaurini,0.9679,0.0,1e-05,0.338,uniform
Nitrosomonas communis,0.9385,0.0,1e-05,0.121,uniform
Gemmatimonas phototrophica,0.9876,0.0,0.0,0.373,uniform
Spongiibacter sp,0.962,0.0,1e-05,0.299,uniform
Hoeflea sp,0.9775,0.0,0.0,0.191,uniform
Mycobacterium vaccae,0.9467,0.0,1e-05,0.253,uniform
Pseudomonas trivialis,0.8105,0.0,2e-05,0.213,uniform
Archangium gephyra,0.9295,0.0,0.0,0.016,uniform
Paenibacillus peoriae,0.8821,0.0,1e-05,0.077,uniform
Mitsuaria sp,0.9357,0.0,1e-05,0.221,uniform
Mycobacterium immunogenum,0.97,0.0,1e-05,0.304,uniform
Streptomyces noursei,0.969,0.0,0.0,0.1,uniform
Corynebacterium mustelae,0.9772,0.0,0.0,0.216,uniform
Pandoraea thiooxydans,0.9902,0.0,0.0,0.426,uniform
Klebsiella aerogenes,0.988,0.0,0.0,0.319,uniform
Phytobacter ursingii,0.8473,0.0,1e-05,0.172,uniform
Limnohabitans sp,0.9628,0.0,1e-05,0.485,uniform
Nitrospira moscoviensis,0.8938,0.0,2e-05,0.332,uniform
Pandoraea faecigallinarum,0.9893,0.0,0.0,0.271,uniform
Piscirickettsia salmonis,0.9922,0.0,0.0,0.183,uniform
Mycobacterium haemophilum,0.9782,0.0,0.0,0.432,uniform
Labrenzia sp,0.965,0.0,1e-05,0.411,uniform
Bacillus filamentosus,0.9753,0.0,0.0,0.015,uniform
Yersinia aleksiciae,0.9228,0.0,1e-05,0.245,uniform
Methylophilus sp,0.9937,0.0,0.0,0.38,uniform
Bacillus smithii,0.9515,0.0,1e-05,0.128,uniform
Lactobacillus koreensis,0.8729,0.0,2e-05,0.244,uniform
Lactobacillus ginsenosidimutans,0.9758,0.0,0.0,0.158,uniform
Cyclobacterium amurskyense,0.7028,0.0,1e-05,0.016,uniform
Eubacterium sulci,0.972,0.0,0.0,0.036,uniform
Olsenella sp,0.983,0.0,0.0,0.171,uniform
Selenomonas sp,0.9792,0.0,0.0,0.006,uniform
Actinomyces meyeri,0.9322,0.0,0.0,0.03,uniform
Prevotella fusca,0.9397,0.0,0.0,0.034,uniform
Anaerostipes hadrus,0.8744,0.0,1e-05,0.06,uniform
Myxococcus hansupus,0.9888,0.0,0.0,0.079,uniform
Mycobacterium goodii,0.8934,0.0,2e-05,0.248,uniform
Anoxybacillus gonensis,0.9663,0.0,1e-05,0.291,uniform
Bacteroidetes bacterium,0.977,0.0,0.0,0.073,uniform
Hyphomonadaceae bacterium,0.9675,0.0,1e-05,0.356,uniform
Betaproteobacteria bacterium,0.9083,0.0,3e-05,0.42,uniform
Chondromyces crocatus,0.9762,0.0,0.0,0.035,uniform
Enterobacter hormaechei,0.9491,0.0,1e-05,0.418,uniform
Campylobacter ureolyticus,0.973,0.0,1e-05,0.313,uniform
Campylobacter gracilis,0.9328,0.0,1e-05,0.255,uniform
Massilia sp,0.9709,0.0,0.0,0.154,uniform
Klebsiella quasipneumoniae,0.9885,0.0,0.0,0.422,uniform
Cronobacter condimenti,0.9686,0.0,1e-05,0.405,uniform
Pediococcus damnosus,0.9965,0.0,0.0,0.44,uniform
Microbacterium sp,0.9043,0.0,3e-05,0.467,uniform
Bacillus cellulasensis,0.9442,0.0,1e-05,0.203,uniform
Alcanivorax xenomutans,0.8859,0.0,2e-05,0.322,uniform
Labilithrix luteola,0.9804,0.0,0.0,0.032,uniform
Bordetella sp,0.8658,0.0,2e-05,0.442,uniform
Enterococcus durans,0.9775,0.0,0.0,0.049,uniform
Beggiatoa leptomitoformis,0.9566,0.0,0.0,0.068,uniform
Streptomyces ambofaciens,0.9696,0.0,0.0,0.093,uniform
Pseudomonas yamanorum,0.9259,0.0,1e-05,0.131,uniform
Leptotrichia sp,0.9816,0.0,0.0,0.025,uniform
Kangiella sediminilitoris,0.9741,0.0,1e-05,0.469,uniform
Bacillus beveridgei,0.9786,0.0,0.0,0.17,uniform
Campylobacter pinnipediorum,0.9747,0.0,0.0,0.192,uniform
Lactobacillus heilongjiangensis,0.9748,0.0,0.0,0.161,uniform
Capnocytophaga sp,0.9841,0.0,0.0,0.032,uniform
Actinomyces sp,0.9843,0.0,0.0,0.011,uniform
Ralstonia insidiosa,0.9726,0.0,1e-05,0.412,uniform
Rufibacter tibetensis,0.9745,0.0,0.0,0.041,uniform
Cutibacterium acnes,0.949,0.0,1e-05,0.311,uniform
Arthrobacter alpinus,0.9367,0.0,1e-05,0.272,uniform
Psychrobacter urativorans,0.9603,0.0,1e-05,0.381,uniform
Kibdelosporangium phytohabitans,0.9469,0.0,0.0,0.053,uniform
Bacteroides cellulosilyticus,0.9448,0.0,0.0,0.005,uniform
Acinetobacter equi,0.9764,0.0,0.0,0.078,uniform
Algoriphagus sp,0.9796,0.0,0.0,0.079,uniform
Salegentibacter sp,0.9247,0.0,0.0,0.04,uniform
Weissella cibaria,0.983,0.0,1e-05,0.434,uniform
Algibacter alginicilyticus,0.9881,0.0,0.0,0.037,uniform
Lactobacillus kunkeei,0.953,0.0,1e-05,0.47,uniform
Bacteroides ovatus,0.9603,0.0,0.0,0.009,uniform
Staphylococcus sp,0.975,0.0,1e-05,0.252,uniform
Pedobacter sp,0.8007,0.0,1e-05,0.025,uniform
Agarivorans gilvus,0.9751,0.0,0.0,0.105,uniform
Paenibacillus bovis,0.8315,0.0,1e-05,0.049,uniform
Aeromonas schubertii,0.9486,0.0,1e-05,0.266,uniform
Pannonibacter phragmitetus,0.8592,0.0,2e-05,0.276,uniform
Halomonas huangheensis,0.9776,0.0,0.0,0.246,uniform
Staphylococcus equorum,0.958,0.0,1e-05,0.284,uniform
Salinivirga cyanobacteriivorans,0.9643,0.0,0.0,0.035,uniform
Alcaligenes faecalis,0.9814,0.0,0.0,0.347,uniform
Alteromonas stellipolaris,0.9787,0.0,0.0,0.44,uniform
Lactobacillus paraplantarum,0.9947,0.0,0.0,0.265,uniform
Lysobacter antibioticus,0.8399,0.0,2e-05,0.223,uniform
Colwellia sp,0.6885,0.0,2e-05,0.054,uniform
Pseudoalteromonas phenolica,0.9678,0.0,0.0,0.077,uniform
Prevotella enoeca,0.8886,0.0,0.0,0.022,uniform
Spiroplasma citri,0.9902,0.0,0.0,0.448,uniform
Erysipelothrix larvae,0.9896,0.0,0.0,0.178,uniform
Kurthia sp,0.5855,0.0,3e-05,0.03,uniform
Collimonas pratensis,0.9861,0.0,0.0,0.256,uniform
Clostridium butyricum,0.7623,0.0,1e-05,0.016,uniform
Fusobacterium hwasookii,0.8195,0.0,0.0,0.008,uniform
Nitrosomonas ureae,0.9538,0.0,1e-05,0.323,uniform
Pseudoalteromonas issachenkonii,0.8885,0.0,2e-05,0.481,uniform
Lutibacter profundi,0.9296,0.0,0.0,0.055,uniform
Turicibacter sp,0.9418,0.0,0.0,0.066,uniform
Pandoraea norimbergensis,0.9872,0.0,0.0,0.321,uniform
Pseudoalteromonas rubra,0.9706,0.0,0.0,0.179,uniform
Enterococcus silesiacus,0.9582,0.0,0.0,0.02,uniform
Lacimicrobium alkaliphilum,0.9946,0.0,0.0,0.267,uniform
Paenibacillus naphthalenovorans,0.9254,0.0,1e-05,0.086,uniform
Planococcus rifietoensis,0.8353,0.0,1e-05,0.166,uniform
Planococcus kocurii,0.992,0.0,0.0,0.246,uniform
Tenacibaculum dicentrarchi,0.9932,0.0,0.0,0.067,uniform
Myroides odoratimimus,0.9861,0.0,0.0,0.043,uniform
Paucibacter sp,0.9126,0.0,1e-05,0.266,uniform
Roseateles depolymerans,0.9896,0.0,0.0,0.395,uniform
Herbaspirillum rubrisubalbicans,0.7882,0.0,3e-05,0.237,uniform
Streptomyces globisporus,0.9333,0.0,1e-05,0.369,uniform
Pseudarthrobacter sulfonivorans,0.9066,0.0,1e-05,0.282,uniform
Pseudomonas fragi,0.9634,0.0,0.0,0.203,uniform
Lentibacillus amyloliquefaciens,0.988,0.0,0.0,0.107,uniform
Hymenobacter sedentarius,0.8522,0.0,1e-05,0.137,uniform
Achromobacter denitrificans,0.8909,0.0,2e-05,0.318,uniform
Alteromonas sp,0.9959,0.0,0.0,0.477,uniform
Agromyces aureus,0.9878,0.0,0.0,0.448,uniform
Pseudomonas oryzihabitans,0.9687,0.0,1e-05,0.378,uniform
Aerococcus urinaeequi,0.9684,0.0,0.0,0.088,uniform
Leclercia adecarboxylata,0.8439,0.0,2e-05,0.229,uniform
Kosakonia oryzae,0.9563,0.0,1e-05,0.32,uniform
Staphylococcus simulans,0.9801,0.0,0.0,0.124,uniform
Citrobacter sp,0.8927,0.0,2e-05,0.387,uniform
Hafnia paralvei,0.9145,0.0,1e-05,0.148,uniform
Grimontia hollisae,0.9853,0.0,0.0,0.457,uniform
Enterococcus gallinarum,0.9837,0.0,0.0,0.074,uniform
Gibbsiella quercinecans,0.9776,0.0,0.0,0.11,uniform
Brenneria goodwinii,0.9872,0.0,0.0,0.137,uniform
Aneurinibacillus sp,0.9958,0.0,0.0,0.286,uniform
Paeniclostridium sordellii,0.9066,0.0,0.0,0.033,uniform
Pseudomonas citronellolis,0.9769,0.0,0.0,0.197,uniform
Aerococcus christensenii,0.9089,0.0,1e-05,0.142,uniform
Aerococcus sanguinicola,0.9796,0.0,1e-05,0.342,uniform
Aerococcus urinaehominis,0.7582,0.0,3e-05,0.117,uniform
Aerococcus viridans,0.9892,0.0,0.0,0.099,uniform
Paenibacillus yonginensis,0.9737,0.0,0.0,0.147,uniform
Sphingomonas panacis,0.9861,0.0,0.0,0.304,uniform
Clostridium tyrobutyricum,0.9725,0.0,0.0,0.076,uniform
Clostridium argentinense,0.9802,0.0,0.0,0.013,uniform
Pseudodesulfovibrio indicus,0.9654,0.0,1e-05,0.427,uniform
Isoptericola dokdonensis,0.9794,0.0,1e-05,0.357,uniform
Clostridium propionicum,0.9286,0.0,0.0,0.065,uniform
Wenyingzhuangia fucanilytica,0.9139,0.0,0.0,0.041,uniform
Halomonas chromatireducens,0.9616,0.0,1e-05,0.443,uniform
Capnocytophaga haemolytica,0.9383,0.0,1e-05,0.075,uniform
Actinomyces radicidentis,0.979,0.0,0.0,0.012,uniform
Actinomyces oris,0.9935,0.0,0.0,0.02,uniform
Gemella sp,0.9505,0.0,0.0,0.035,uniform
Moraxella osloensis,0.8817,0.0,2e-05,0.439,uniform
Pseudomonas corrugata,0.9929,0.0,0.0,0.169,uniform
Spirosoma montaniterrae,0.9607,0.0,0.0,0.057,uniform
Martelella sp,0.9513,0.0,1e-05,0.322,uniform
Bosea sp,0.963,0.0,1e-05,0.408,uniform
Alteromonas addita,0.9948,0.0,0.0,0.327,uniform
Halocynthiibacter arcticus,0.9571,0.0,1e-05,0.328,uniform
Weissella jogaejeotgali,0.9935,0.0,0.0,0.448,uniform
Fervidobacterium islandicum,0.8412,0.0,3e-05,0.464,uniform
Geobacillus subterraneus,0.972,0.0,0.0,0.29,uniform
Serratia rubidaea,0.992,0.0,0.0,0.279,uniform
Methylomonas denitrificans,0.981,0.0,0.0,0.17,uniform
Pedobacter cryoconitis,0.9531,0.0,0.0,0.02,uniform
Frondihabitans sp,0.9942,0.0,0.0,0.269,uniform
Variovorax sp,0.8898,0.0,2e-05,0.408,uniform
Zhongshania aliphaticivorans,0.8749,0.0,2e-05,0.296,uniform
Pseudomonas azotoformans,0.8804,0.0,1e-05,0.151,uniform
Obesumbacterium proteus,0.9012,0.0,1e-05,0.158,uniform
Sporosarcina psychrophila,0.973,0.0,0.0,0.033,uniform
Lactobacillus backii,0.9884,0.0,0.0,0.162,uniform
Streptococcus pantholopis,0.9688,0.0,1e-05,0.149,uniform
Pontibacter akesuensis,0.9426,0.0,1e-05,0.105,uniform
Mucilaginibacter sp,0.9252,0.0,1e-05,0.059,uniform
Shewanella psychrophila,0.9473,0.0,0.0,0.035,uniform
Lactobacillus oris,0.9643,0.0,1e-05,0.369,uniform
Rummeliibacillus stabekisii,0.9937,0.0,0.0,0.113,uniform
Streptococcus halotolerans,0.9807,0.0,0.0,0.045,uniform
Actinoalloteichus hymeniacidonis,0.9543,0.0,1e-05,0.314,uniform
Microbulbifer thermotolerans,0.9917,0.0,0.0,0.361,uniform
Brevibacterium linens,0.6953,0.0,9e-05,0.294,uniform
Pseudomonas silesiensis,0.9751,0.0,0.0,0.11,uniform
Psychrobacter alimentarius,0.8594,0.0,2e-05,0.187,uniform
Pseudomonas koreensis,0.8907,0.0,1e-05,0.186,uniform
Aminobacter aminovorans,0.986,0.0,0.0,0.19,uniform
Sporosarcina sp,0.8578,0.0,2e-05,0.152,uniform
Desulfuromonas sp,0.8861,0.0,1e-05,0.327,uniform
Sporosarcina ureae,0.9794,0.0,0.0,0.084,uniform
Staphylococcus condimenti,0.9839,0.0,0.0,0.111,uniform
Rhizobacter gummiphilus,0.8871,0.0,1e-05,0.275,uniform
Dokdonia donghaensis,0.9531,0.0,0.0,0.117,uniform
Luteitalea pratensis,0.9454,0.0,1e-05,0.127,uniform
Streptococcus marmotae,0.9499,0.0,0.0,0.022,uniform
Leptospira alstonii,0.9903,0.0,0.0,0.13,uniform
Rhodococcus fascians,0.9711,0.0,1e-05,0.343,uniform
Photorhabdus laumondii,0.874,0.0,1e-05,0.146,uniform
Fibrella sp,0.9886,0.0,0.0,0.054,uniform
Mesorhizobium amorphae,0.9184,0.0,1e-05,0.192,uniform
Methylobacterium phyllosphaerae,0.9795,0.0,1e-05,0.441,uniform
Fictibacillus phosphorivorans,0.9947,0.0,0.0,0.04,uniform
Desulfococcus multivorans,0.9404,0.0,1e-05,0.319,uniform
Lachnoclostridium sp,0.9477,0.0,0.0,0.033,uniform
Ruminiclostridium sp,0.8107,0.0,3e-05,0.231,uniform
Bacteroides caecimuris,0.908,0.0,0.0,0.012,uniform
Parabacteroides sp,0.9927,0.0,0.0,0.079,uniform
Erysipelotrichaceae bacterium,0.6355,0.0,2e-05,0.036,uniform
Blautia sp,0.7677,0.0,1e-05,0.03,uniform
Flavonifractor plautii,0.8967,0.0,1e-05,0.249,uniform
Pseudoalteromonas luteoviolacea,0.9891,0.0,0.0,0.057,uniform
Anoxybacillus sp,0.9342,0.0,1e-05,0.084,uniform
Anoxybacillus amylolyticus,0.6906,0.0,4e-05,0.21,uniform
Bacillus oceanisediminis,0.9343,0.0,0.0,0.026,uniform
Pelobacter sp,0.9454,0.0,1e-05,0.413,uniform
Tatumella citrea,0.9931,0.0,0.0,0.261,uniform
Streptomyces alfalfae,0.9661,0.0,0.0,0.085,uniform
Pseudomonas antarctica,0.9879,0.0,0.0,0.236,uniform
Acinetobacter schindleri,0.7918,0.0,3e-05,0.212,uniform
Corynebacterium crudilactis,0.9643,0.0,1e-05,0.322,uniform
Pseudomonas lurida,0.9159,0.0,1e-05,0.23,uniform
Shinella sp,0.992,0.0,0.0,0.441,uniform
Pectobacterium wasabiae,0.9537,0.0,1e-05,0.206,uniform
Clostridium estertheticum,0.8943,0.0,0.0,0.019,uniform
Niabella ginsenosidivorans,0.9694,0.0,0.0,0.052,uniform
Lelliottia amnigena,0.9251,0.0,1e-05,0.288,uniform
Ochrobactrum pseudogrignonense,0.9934,0.0,0.0,0.255,uniform
Spiroplasma clarkii,0.9219,0.0,1e-05,0.323,uniform
Bartonella apis,0.9687,0.0,1e-05,0.41,uniform
Marinobacterium aestuarii,0.9632,0.0,0.0,0.138,uniform
Ensifer adhaerens,0.983,0.0,0.0,0.374,uniform
Arachidicoccus sp,0.9734,0.0,0.0,0.075,uniform
Bacillus weihaiensis,0.99,0.0,0.0,0.051,uniform
Lactobacillus curvatus,0.9917,0.0,1e-05,0.418,uniform
Edwardsiella hoshinae,0.9675,0.0,1e-05,0.429,uniform
Actinoalloteichus sp,0.9444,0.0,1e-05,0.199,uniform
Lacunisphaera limnophila,0.9598,0.0,1e-05,0.363,uniform
Pseudomonas alcaliphila,0.9699,0.0,1e-05,0.402,uniform
Bordetella bronchialis,0.9407,0.0,1e-05,0.219,uniform
Bordetella flabilis,0.8495,0.0,2e-05,0.252,uniform
Amycolatopsis orientalis,0.9667,0.0,0.0,0.064,uniform
Xenorhabdus hominickii,0.9375,0.0,0.0,0.078,uniform
Vibrio breoganii,0.9734,0.0,1e-05,0.37,uniform
Minicystis rosea,0.9679,0.0,0.0,0.018,uniform
Woeseia oceani,0.8705,0.0,3e-05,0.451,uniform
Streptomyces griseochromogenes,0.9954,0.0,0.0,0.116,uniform
Cryobacterium arcticum,0.9816,0.0,1e-05,0.392,uniform
Vibrio scophthalmi,0.8955,0.0,1e-05,0.214,uniform
Prauserella marina,0.9474,0.0,1e-05,0.139,uniform
Gramella flava,0.9919,0.0,0.0,0.08,uniform
Elizabethkingia endophytica,0.9791,0.0,0.0,0.077,uniform
Elizabethkingia meningoseptica,0.9549,0.0,0.0,0.036,uniform
Elizabethkingia genomosp,0.9956,0.0,0.0,0.087,uniform
Legionella clemsonensis,0.9862,0.0,0.0,0.148,uniform
Bradyrhizobium icense,0.9331,0.0,1e-05,0.078,uniform
Streptomyces lincolnensis,0.9527,0.0,0.0,0.046,uniform
Sinorhizobium sp,0.6868,0.0,0.00011,0.394,uniform
Planococcus antarcticus,0.7077,0.0,2e-05,0.097,uniform
Planococcus halocryophilus,0.7278,0.0,2e-05,0.083,uniform
Planococcus maritimus,0.9941,0.0,0.0,0.136,uniform
Planococcus plakortidis,0.9913,0.0,0.0,0.292,uniform
Planococcus donghaensis,0.9792,0.0,0.0,0.102,uniform
Streptomyces clavuligerus,0.8976,0.0,1e-05,0.206,uniform
Gordonia terrae,0.8809,0.0,2e-05,0.233,uniform
Microvirga ossetica,0.9602,0.0,1e-05,0.188,uniform
Cloacibacillus porcorum,0.9689,0.0,1e-05,0.396,uniform
Fictibacillus arsenicus,0.9811,0.0,0.0,0.05,uniform
Lactobacillus agilis,0.965,0.0,0.0,0.146,uniform
Clostridium isatidis,0.8702,0.0,1e-05,0.042,uniform
Bacillus flexus,0.8846,0.0,0.0,0.025,uniform
Lentzea guizhouensis,0.9806,0.0,0.0,0.067,uniform
Streptomyces olivaceus,0.9098,0.0,1e-05,0.18,uniform
Streptomyces sampsonii,0.988,0.0,0.0,0.446,uniform
Brochothrix thermosphacta,0.9674,0.0,0.0,0.086,uniform
Carnobacterium divergens,0.9708,0.0,0.0,0.018,uniform
Pantoea agglomerans,0.9644,0.0,1e-05,0.391,uniform
Acinetobacter larvae,0.7697,0.0,2e-05,0.109,uniform
Acinetobacter soli,0.9902,0.0,0.0,0.203,uniform
Flavobacterium anhuiense,0.9597,0.0,0.0,0.021,uniform
Dickeya solani,0.9869,0.0,0.0,0.475,uniform
Streptococcus himalayensis,0.9013,0.0,0.0,0.015,uniform
Dialister pneumosintes,0.9855,0.0,0.0,0.302,uniform
Tannerella sp,0.9438,0.0,0.0,0.009,uniform
Anaerolineaceae bacterium,0.9851,0.0,0.0,0.482,uniform
Bacillus gibsonii,0.991,0.0,0.0,0.325,uniform
Bacillus muralis,0.9122,0.0,0.0,0.055,uniform
Sulfurospirillum halorespirans,0.9507,0.0,1e-05,0.323,uniform
Cobetia marina,0.771,0.0,3e-05,0.365,uniform
Pedobacter steynii,0.9791,0.0,0.0,0.022,uniform
Bosea vaviloviae,0.9864,0.0,0.0,0.167,uniform
Brevibacterium aurantiacum,0.8858,0.0,2e-05,0.374,uniform
Macrococcus sp,0.9717,0.0,0.0,0.07,uniform
Candidatus Melainabacteria,0.9814,0.0,0.0,0.23,uniform
Streptomyces puniciscabiei,0.961,0.0,0.0,0.098,uniform
Clostridium taeniosporum,0.9798,0.0,0.0,0.027,uniform
Formosa sp,0.9303,0.0,1e-05,0.373,uniform
Vagococcus teuberi,0.8642,0.0,1e-05,0.025,uniform
Geosporobacter ferrireducens,0.9569,0.0,0.0,0.021,uniform
Brachybacterium sp,0.9866,0.0,0.0,0.473,uniform
Hydrogenophaga sp,0.9521,0.0,1e-05,0.23,uniform
Streptomyces rubrolavendulae,0.9526,0.0,1e-05,0.259,uniform
Halobacteriovorax marinus,0.9836,0.0,0.0,0.161,uniform
Delftia tsuruhatensis,0.9727,0.0,0.0,0.162,uniform
Klebsiella sp,0.9797,0.0,0.0,0.32,uniform
Staphylococcus nepalensis,0.9414,0.0,1e-05,0.095,uniform
Hydrogenophaga crassostreae,0.8975,0.0,1e-05,0.187,uniform
Polaribacter vadi,0.8534,0.0,1e-05,0.028,uniform
Lutibacter sp,0.9624,0.0,0.0,0.042,uniform
Flavobacterium gilvum,0.9614,0.0,0.0,0.04,uniform
Luteibacter rhizovicinus,0.8366,0.0,2e-05,0.491,uniform
Pectobacterium polaris,0.9629,0.0,1e-05,0.241,uniform
Pantoea stewartii,0.9841,0.0,0.0,0.293,uniform
Moorea producens,0.9356,0.0,0.0,0.012,uniform
Clostridium formicaceticum,0.9771,0.0,0.0,0.022,uniform
Peptococcaceae bacterium,0.9716,0.0,0.0,0.043,uniform
Fuerstia marisgermanicae,0.9675,0.0,0.0,0.036,uniform
Providencia rettgeri,0.9676,0.0,0.0,0.07,uniform
Pseudomonas lundensis,0.9808,0.0,0.0,0.222,uniform
Flavobacterium crassostreae,0.9619,0.0,0.0,0.121,uniform
Thalassotalea crassostreae,0.9927,0.0,0.0,0.107,uniform
Lactobacillus farciminis,0.9024,0.0,2e-05,0.24,uniform
Aeribacillus pallidus,0.9873,0.0,0.0,0.084,uniform
Lactobacillus coryniformis,0.9576,0.0,0.0,0.16,uniform
Marinobacter salinus,0.9605,0.0,1e-05,0.382,uniform
Nonomuraea sp,0.959,0.0,0.0,0.022,uniform
Marinilactibacillus sp,0.9634,0.0,0.0,0.072,uniform
Paenibacillus crassostreae,0.9473,0.0,0.0,0.049,uniform
Flavobacterium communis,0.9431,0.0,0.0,0.051,uniform
Bacillus xiamenensis,0.6608,0.0,6e-05,0.096,uniform
Butyrivibrio hungatei,0.9775,0.0,0.0,0.094,uniform
Nocardia seriolae,0.9112,0.0,1e-05,0.08,uniform
Pseudomonas frederiksbergensis,0.957,0.0,1e-05,0.186,uniform
Phyllobacterium sp,0.9959,0.0,0.0,0.347,uniform
Tenericutes bacterium,0.6056,0.0,5e-05,0.122,uniform
Virgibacillus halodenitrificans,0.9776,0.0,0.0,0.039,uniform
Lactobacillus crustorum,0.9679,0.0,1e-05,0.336,uniform
Kosakonia radicincitans,0.9844,0.0,0.0,0.195,uniform
Glaesserella parasuis,0.9726,0.0,1e-05,0.248,uniform
Streptomyces niveus,0.9564,0.0,0.0,0.113,uniform
Pseudomonas orientalis,0.9885,0.0,0.0,0.359,uniform
Nocardia soli,0.7986,0.0,2e-05,0.098,uniform
Caldithrix abyssi,0.989,0.0,0.0,0.083,uniform
Brevibacillus formosus,0.93,0.0,0.0,0.037,uniform
Gramella sp,0.8318,0.0,1e-05,0.127,uniform
Tenacibaculum sp,0.8735,0.0,1e-05,0.059,uniform
Mesorhizobium oceanicum,0.9908,0.0,0.0,0.354,uniform
Lactobacillus hordei,0.596,0.0,3e-05,0.069,uniform
Lactobacillus nagelii,0.9762,0.0,1e-05,0.299,uniform
Bacillus safensis,0.9289,0.0,1e-05,0.16,uniform
Staphylococcus succinus,0.9565,0.0,0.0,0.067,uniform
Acinetobacter bereziniae,0.9697,0.0,0.0,0.043,uniform
Vibrio mediterranei,0.896,0.0,1e-05,0.193,uniform
Vibrio rotiferianus,0.8148,0.0,6e-05,0.427,uniform
Pseudomonas veronii,0.9572,0.0,0.0,0.171,uniform
Thermogutta terrifontis,0.988,0.0,0.0,0.267,uniform
Paenibacillus xylanexedens,0.9065,0.0,0.0,0.03,uniform
Virgibacillus dokdonensis,0.978,0.0,0.0,0.026,uniform
Clostridium chauvoei,0.9748,0.0,0.0,0.033,uniform
Lelliottia sp,0.9538,0.0,1e-05,0.466,uniform
Granulosicoccus antarcticus,0.7257,0.0,1e-05,0.026,uniform
Xanthomonas vesicatoria,0.9684,0.0,1e-05,0.458,uniform
Xanthomonas gardneri,0.9557,0.0,1e-05,0.496,uniform
Pseudomonas psychrotolerans,0.9785,0.0,0.0,0.209,uniform
Chryseobacterium indologenes,0.9462,0.0,0.0,0.015,uniform
Lactobacillus parabuchneri,0.9414,0.0,1e-05,0.275,uniform
Lactobacillus jensenii,0.9922,0.0,0.0,0.365,uniform
Sphingomonas koreensis,0.9527,0.0,1e-05,0.476,uniform
Thauera chlorobenzoica,0.9457,0.0,1e-05,0.472,uniform
Herbaspirillum robiniae,0.7229,0.0,6e-05,0.244,uniform
Arthrobacter crystallopoietes,0.8309,0.0,4e-05,0.341,uniform
Bacillus cohnii,0.97,0.0,0.0,0.029,uniform
Lactobacillus alimentarius,0.928,0.0,1e-05,0.137,uniform
Acinetobacter haemolyticus,0.9914,0.0,0.0,0.13,uniform
Lactobacillus curieae,0.9628,0.0,1e-05,0.377,uniform
Massilia putida,0.9585,0.0,0.0,0.126,uniform
Acinetobacter junii,0.8776,0.0,1e-05,0.125,uniform
Halioglobus pacificus,0.9927,0.0,0.0,0.249,uniform
Tsukamurella tyrosinosolvens,0.7272,0.0,5e-05,0.402,uniform
Paludisphaera borealis,0.86,0.0,1e-05,0.127,uniform
Rhodoferax sp,0.988,0.0,0.0,0.237,uniform
Rhodoferax saidenbachensis,0.989,0.0,0.0,0.397,uniform
Rhodoferax antarcticus,0.9881,0.0,0.0,0.45,uniform
Lactobacillus allii,0.9446,0.0,1e-05,0.192,uniform
Nonlabens sediminis,0.9648,0.0,1e-05,0.215,uniform
Oceanicoccus sagamiensis,0.913,0.0,1e-05,0.153,uniform
Lacinutrix venerupis,0.5379,0.0,5e-05,0.054,uniform
Seonamhaeicola sp,0.89,0.0,0.0,0.031,uniform
Planococcus faecalis,0.9479,0.0,1e-05,0.156,uniform
