Species,r_value,p_value,stError,euclidean,distribution
Amycolatopsis sp,0.8592,0.0,1e-05,0.266,uniform
Streptomyces cavourensis,0.9348,0.0,1e-05,0.452,uniform
Streptomyces lavendulae,0.9974,0.0,0.0,0.455,uniform
Spirosoma sp,0.9921,0.0,0.0,0.044,uniform
Olleya sp,0.976,0.0,0.0,0.059,uniform
Herbivorax saccincola,0.9757,0.0,0.0,0.189,uniform
Enterobacter cancerogenus,0.9884,0.0,0.0,0.448,uniform
Kitasatospora sp,0.9888,0.0,0.0,0.196,uniform
Legionella sainthelensi,0.9856,0.0,0.0,0.169,uniform
Bacteriovorax stolpii,0.9584,0.0,1e-05,0.218,uniform
Flavivirga eckloniae,0.9157,0.0,0.0,0.036,uniform
Tamlana sp,0.7988,0.0,2e-05,0.17,uniform
Lysinibacillus sp,0.7038,0.0,2e-05,0.103,uniform
Raoultella planticola,0.8434,0.0,4e-05,0.446,uniform
Achromobacter sp,0.9892,0.0,0.0,0.275,uniform
Leclercia sp,0.9611,0.0,1e-05,0.484,uniform
Acinetobacter defluvii,0.9708,0.0,1e-05,0.3,uniform
Bradyrhizobium ottawaense,0.9973,0.0,0.0,0.297,uniform
Eubacterium maltosivorans,0.9812,0.0,0.0,0.218,uniform
Providencia sp,0.993,0.0,0.0,0.106,uniform
Acinetobacter wuhouensis,0.9849,0.0,0.0,0.19,uniform
Methylomonas sp,0.9525,0.0,1e-05,0.291,uniform
Flavobacterium sp,0.9634,0.0,0.0,0.036,uniform
Bradyrhizobium paxllaeri,0.9907,0.0,0.0,0.236,uniform
Photobacterium profundum,0.9783,0.0,0.0,0.215,uniform
Acinetobacter sp,0.973,0.0,1e-05,0.272,uniform
Gramella forsetii,0.9646,0.0,0.0,0.13,uniform
Photorhabdus asymbiotica,0.9935,0.0,0.0,0.123,uniform
Aliivibrio salmonicida,0.9233,0.0,1e-05,0.413,uniform
Vibrio splendidus,0.9824,0.0,1e-05,0.355,uniform
Streptomyces scabiei,0.9275,0.0,1e-05,0.14,uniform
Listeria seeligeri,0.9781,0.0,0.0,0.276,uniform
Streptococcus mitis,0.9542,0.0,0.0,0.029,uniform
Streptococcus gallolyticus,0.9353,0.0,1e-05,0.145,uniform
Legionella longbeachae,0.9663,0.0,0.0,0.156,uniform
Xenorhabdus bovienii,0.8617,0.0,2e-05,0.401,uniform
Neisseria lactamica,0.9462,0.0,0.0,0.028,uniform
Methylomicrobium alcaliphilum,0.9272,0.0,2e-05,0.408,uniform
Desulfobacula toluolica,0.9491,0.0,1e-05,0.128,uniform
Oleispira antarctica,0.9867,0.0,0.0,0.322,uniform
Vibrio nigripulchritudo,0.9527,0.0,1e-05,0.383,uniform
Xenorhabdus doucetiae,0.9497,0.0,1e-05,0.35,uniform
Erwinia billingiae,0.9847,0.0,0.0,0.373,uniform
Zobellia galactanivorans,0.9393,0.0,1e-05,0.101,uniform
Haemophilus parainfluenzae,0.9662,0.0,0.0,0.03,uniform
Bacteriovorax marinus,0.9831,0.0,0.0,0.374,uniform
Flavobacterium branchiophilum,0.8927,0.0,1e-05,0.131,uniform
Listeria ivanovii,0.9883,0.0,0.0,0.335,uniform
Streptococcus oralis,0.9759,0.0,0.0,0.031,uniform
Staphylococcus argenteus,0.9824,0.0,0.0,0.14,uniform
Streptococcus salivarius,0.9808,0.0,0.0,0.028,uniform
Streptococcus macedonicus,0.8953,0.0,1e-05,0.179,uniform
Halobacillus halophilus,0.9908,0.0,0.0,0.265,uniform
Flavobacterium indicum,0.9604,0.0,0.0,0.179,uniform
Saccharothrix espanaensis,0.9853,0.0,0.0,0.133,uniform
Carnobacterium maltaromaticum,0.8733,0.0,1e-05,0.104,uniform
Janthinobacterium agaricidamnosum,0.9912,0.0,0.0,0.411,uniform
Clostridium bornimense,0.8432,0.0,1e-05,0.148,uniform
Mucinivorans hirudinis,0.9493,0.0,1e-05,0.379,uniform
Streptococcus agalactiae,0.968,0.0,1e-05,0.233,uniform
Porphyromonadaceae bacterium,0.9625,0.0,0.0,0.162,uniform
Aliivibrio wodanis,0.987,0.0,0.0,0.473,uniform
Moritella viscosa,0.9596,0.0,0.0,0.06,uniform
Peptoclostridium difficile,0.9933,0.0,0.0,0.183,uniform
Legionella fallonii,0.9674,0.0,1e-05,0.184,uniform
Legionella hackeliae,0.9891,0.0,0.0,0.427,uniform
Xenorhabdus nematophila,0.9258,0.0,1e-05,0.215,uniform
Paenibacillus riograndensis,0.9324,0.0,1e-05,0.095,uniform
Streptomyces leeuwenhoekii,0.9974,0.0,0.0,0.296,uniform
Kingella kingae,0.8894,0.0,1e-05,0.045,uniform
Streptomyces venezuelae,0.9886,0.0,0.0,0.497,uniform
Lactobacillus reuteri,0.97,0.0,0.0,0.091,uniform
