Species,r_value,p_value,stError,euclidean,distribution
Staphylococcus warneri,0.9435,0.0,0.0,0.065,uniform
Corynebacterium terpenotabidum,0.9276,0.0,1e-05,0.438,uniform
Corynebacterium halotolerans,0.7178,0.0,3e-05,0.19,uniform
Thermacetogenium phaeum,0.9485,0.0,1e-05,0.452,uniform
Marinobacter sp,0.877,0.0,2e-05,0.234,uniform
Enterobacter kobei,0.9784,0.0,0.0,0.155,uniform
Octadecabacter antarcticus,0.9679,0.0,0.0,0.124,uniform
Octadecabacter arcticus,0.6859,0.0,5e-05,0.138,uniform
Bibersteinia trehalosi,0.8845,0.0,0.0,0.018,uniform
Simiduia agarivorans,0.8547,0.0,2e-05,0.091,uniform
Nocardiopsis alba,0.9157,0.0,1e-05,0.111,uniform
Liberibacter crescens,0.9144,0.0,1e-05,0.356,uniform
Streptococcus constellatus,0.7728,0.0,0.0,0.009,uniform
Methylobacterium oryzae,0.8847,0.0,2e-05,0.165,uniform
Paraglaciecola psychrophila,0.9393,0.0,0.0,0.022,uniform
Bacillus velezensis,0.9937,0.0,0.0,0.428,uniform
Leuconostoc gelidum,0.9445,0.0,1e-05,0.344,uniform
Alteromonas macleodii,0.9623,0.0,0.0,0.038,uniform
Leuconostoc carnosum,0.9741,0.0,0.0,0.288,uniform
Streptococcus anginosus,0.9035,0.0,0.0,0.009,uniform
Paraburkholderia phenoliruptrix,0.9943,0.0,0.0,0.223,uniform
Dehalobacter sp,0.9123,0.0,1e-05,0.161,uniform
Nocardia brasiliensis,0.7938,0.0,1e-05,0.028,uniform
Psychroflexus torquis,0.9296,0.0,0.0,0.018,uniform
Pseudomonas sp,0.9899,0.0,0.0,0.092,uniform
Advenella mimigardefordensis,0.7849,0.0,1e-05,0.077,uniform
Bacillus lehensis,0.7679,0.0,1e-05,0.03,uniform
Corynebacterium maris,0.8589,0.0,2e-05,0.291,uniform
Enterobacteriaceae bacterium,0.7216,0.0,2e-05,0.089,uniform
Cyanobacterium stanieri,0.9873,0.0,0.0,0.071,uniform
Calothrix sp,0.8401,0.0,0.0,0.013,uniform
Dactylococcopsis salina,0.9825,0.0,0.0,0.092,uniform
Halothece sp,0.9261,0.0,0.0,0.058,uniform
Leptolyngbya sp,0.8924,0.0,1e-05,0.034,uniform
Cyanobacterium aponinum,0.9708,0.0,0.0,0.024,uniform
Serratia marcescens,0.9827,0.0,0.0,0.116,uniform
Planktomarina temperata,0.9328,0.0,1e-05,0.223,uniform
Desulfocapsa sulfexigens,0.9475,0.0,0.0,0.093,uniform
Legionella oakridgensis,0.9394,0.0,1e-05,0.181,uniform
Staphylococcus pasteuri,0.9431,0.0,0.0,0.091,uniform
Rhizobium tropici,0.8721,0.0,2e-05,0.287,uniform
Myxococcus stipitatus,0.6847,0.0,2e-05,0.022,uniform
Sphingomonas sp,0.8752,0.0,1e-05,0.242,uniform
Clostridium stercorarium,0.9161,0.0,1e-05,0.132,uniform
Pseudomonas poae,0.9192,0.0,1e-05,0.14,uniform
Campylobacter coli,0.9911,0.0,0.0,0.219,uniform
Paenibacillus sabinae,0.9813,0.0,0.0,0.063,uniform
Treponema pedis,0.9431,0.0,1e-05,0.088,uniform
Clostridium saccharoperbutylacetonicum,0.9374,0.0,0.0,0.003,uniform
Raoultella ornithinolytica,0.9757,0.0,0.0,0.187,uniform
Pseudomonas denitrificans,0.9491,0.0,1e-05,0.146,uniform
Morganella morganii,0.9839,0.0,0.0,0.15,uniform
Polaribacter sp,0.908,0.0,0.0,0.023,uniform
Corynebacterium casei,0.9422,0.0,1e-05,0.149,uniform
Corynebacterium vitaeruminis,0.9247,0.0,1e-05,0.196,uniform
Corynebacterium callunae,0.9456,0.0,1e-05,0.429,uniform
Streptomyces albidoflavus,0.949,0.0,1e-05,0.113,uniform
Flammeovirgaceae bacterium,0.9496,0.0,0.0,0.014,uniform
Alcanivorax pacificus,0.9962,0.0,0.0,0.328,uniform
Thalassospira xiamenensis,0.9891,0.0,0.0,0.096,uniform
Celeribacter indicus,0.9829,0.0,0.0,0.216,uniform
Psychromonas sp,0.942,0.0,0.0,0.069,uniform
Streptococcus cristatus,0.9317,0.0,0.0,0.029,uniform
Mannheimia haemolytica,0.9519,0.0,0.0,0.021,uniform
Enterococcus casseliflavus,0.9685,0.0,0.0,0.08,uniform
Candidatus Symbiobacter,0.7681,0.0,6e-05,0.417,uniform
Spiroplasma taiwanense,0.9286,0.0,1e-05,0.372,uniform
Streptomyces fulvissimus,0.8709,0.0,1e-05,0.088,uniform
Corynebacterium humireducens,0.8181,0.0,3e-05,0.319,uniform
Cutibacterium avidum,0.9993,0.0,0.0,0.472,uniform
Bacillus sp,0.9386,0.0,0.0,0.013,uniform
Streptococcus iniae,0.9727,0.0,0.0,0.033,uniform
Candidatus Saccharimonas,0.9211,0.0,1e-05,0.195,uniform
Pseudomonas mandelii,0.876,0.0,1e-05,0.07,uniform
Bacillus paralicheniformis,0.9915,0.0,0.0,0.059,uniform
Cycloclasticus zancles,0.9892,0.0,0.0,0.213,uniform
Myxococcus fulvus,0.7869,0.0,1e-05,0.021,uniform
Serratia plymuthica,0.9938,0.0,0.0,0.138,uniform
Serratia liquefaciens,0.9525,0.0,0.0,0.078,uniform
Streptomyces collinus,0.8802,0.0,1e-05,0.07,uniform
Actinoplanes friuliensis,0.7388,0.0,1e-05,0.028,uniform
Aureimonas sp,0.9124,0.0,1e-05,0.343,uniform
Candidatus Sodalis,0.8493,0.0,2e-05,0.315,uniform
Sodalis praecaptivus,0.8833,0.0,1e-05,0.124,uniform
Hymenobacter sp,0.8769,0.0,1e-05,0.066,uniform
Bacillus infantis,0.8599,0.0,1e-05,0.036,uniform
Sphingomonas sanxanigenens,0.9846,0.0,0.0,0.145,uniform
Spiroplasma culicicola,0.9686,0.0,1e-05,0.455,uniform
Leptospira santarosai,0.9053,0.0,1e-05,0.115,uniform
Synthetic Escherichia,0.9855,0.0,0.0,0.328,uniform
Comamonas testosteroni,0.9523,0.0,0.0,0.07,uniform
Vibrio alginolyticus,0.957,0.0,1e-05,0.183,uniform
Clostridium saccharobutylicum,0.8641,0.0,0.0,0.005,uniform
Cronobacter malonaticus,0.9908,0.0,0.0,0.324,uniform
Clostridium autoethanogenum,0.9801,0.0,0.0,0.028,uniform
Bacteroidales bacterium,0.9691,0.0,0.0,0.081,uniform
Leisingera methylohalidivorans,0.9445,0.0,1e-05,0.301,uniform
Streptococcus sp,0.9854,0.0,0.0,0.03,uniform
Carnobacterium inhibens,0.9503,0.0,1e-05,0.062,uniform
Mycobacterium kansasii,0.9337,0.0,1e-05,0.106,uniform
Lysinibacillus varians,0.8935,0.0,0.0,0.014,uniform
Nocardia nova,0.6403,0.0,4e-05,0.029,uniform
Bacillus toyonensis,0.9677,0.0,0.0,0.02,uniform
Rhizobium gallicum,0.9769,0.0,0.0,0.196,uniform
Clostridium baratii,0.8546,0.0,1e-05,0.019,uniform
Candidatus Thioglobus,0.9735,0.0,1e-05,0.418,uniform
Hyphomicrobium nitrativorans,0.9884,0.0,0.0,0.417,uniform
Candidatus Saccharibacteria,0.9403,0.0,1e-05,0.281,uniform
Mycobacterium neoaurum,0.808,0.0,2e-05,0.197,uniform
Pandoraea pnomenusa,0.9732,0.0,0.0,0.116,uniform
Salinispira pacifica,0.9896,0.0,0.0,0.165,uniform
Mannheimia sp,0.9316,0.0,0.0,0.026,uniform
Mannheimia varigena,0.9679,0.0,0.0,0.034,uniform
Achromobacter xylosoxidans,0.6493,0.0,3e-05,0.089,uniform
Phaeobacter gallaeciensis,0.9153,0.0,2e-05,0.34,uniform
Rhodococcus pyridinivorans,0.9757,0.0,0.0,0.313,uniform
Escherichia albertii,0.9281,0.0,1e-05,0.075,uniform
Thioalkalimicrobium aerophilum,0.9498,0.0,1e-05,0.357,uniform
Desulfitobacterium metallireducens,0.973,0.0,0.0,0.078,uniform
Dehalobacter restrictus,0.8711,0.0,1e-05,0.202,uniform
Barnesiella viscericola,0.9869,0.0,0.0,0.05,uniform
Niabella soli,0.9134,0.0,0.0,0.026,uniform
Pseudomonas cichorii,0.9388,0.0,1e-05,0.081,uniform
Chania multitudinisentens,0.9592,0.0,0.0,0.051,uniform
Desulfurella acetivorans,0.962,0.0,0.0,0.133,uniform
Opitutaceae bacterium,0.928,0.0,0.0,0.042,uniform
Thermosipho sp,0.9495,0.0,1e-05,0.145,uniform
Gemmatirosa kalamazoonesis,0.7881,0.0,2e-05,0.129,uniform
Fimbriimonas ginsengisoli,0.9812,0.0,0.0,0.109,uniform
Gynuella sunshinyii,0.8744,0.0,1e-05,0.021,uniform
Hymenobacter swuensis,0.972,0.0,0.0,0.07,uniform
Marinobacter similis,0.7311,0.0,4e-05,0.215,uniform
Marinobacter salarius,0.9843,0.0,0.0,0.111,uniform
Kutzneria albida,0.7914,0.0,1e-05,0.029,uniform
Corynebacterium falsenii,0.873,0.0,2e-05,0.281,uniform
Bordetella holmesii,0.9594,0.0,1e-05,0.336,uniform
Virgibacillus sp,0.9869,0.0,0.0,0.039,uniform
Sulfurospirillum multivorans,0.9473,0.0,1e-05,0.093,uniform
Siansivirga zeaxanthinifaciens,0.9235,0.0,0.0,0.032,uniform
Staphylococcus xylosus,0.9598,0.0,0.0,0.056,uniform
Kosakonia sacchari,0.9782,0.0,0.0,0.086,uniform
Mycobacterium chelonae,0.9499,0.0,1e-05,0.206,uniform
Yersinia similis,0.9501,0.0,0.0,0.063,uniform
Rhodoplanes sp,0.6877,0.0,2e-05,0.032,uniform
Dyella jiangningensis,0.7695,0.0,2e-05,0.108,uniform
Gilliamella apicola,0.9626,0.0,0.0,0.033,uniform
Snodgrassella alvi,0.5844,0.0,3e-05,0.071,uniform
Draconibacterium orientale,0.9328,0.0,0.0,0.017,uniform
Peptoclostridium acidaminophilum,0.9242,0.0,1e-05,0.16,uniform
Bifidobacterium kashiwanohense,0.9666,0.0,1e-05,0.493,uniform
Pseudomonas balearica,0.9907,0.0,0.0,0.275,uniform
Bacillus bombysepticus,0.9713,0.0,0.0,0.021,uniform
Enterobacter asburiae,0.9437,0.0,1e-05,0.264,uniform
Citrobacter freundii,0.8774,0.0,1e-05,0.148,uniform
Aeromonas media,0.997,0.0,0.0,0.399,uniform
Streptomyces albulus,0.7587,0.0,1e-05,0.037,uniform
Weissella ceti,0.957,0.0,1e-05,0.481,uniform
Staphylococcus capitis,0.9785,0.0,0.0,0.075,uniform
Bacteroides dorei,0.9327,0.0,0.0,0.004,uniform
Bacillus pseudomycoides,0.949,0.0,0.0,0.009,uniform
Streptomyces lydicus,0.8979,0.0,1e-05,0.03,uniform
Actinobacillus equuli,0.9493,0.0,0.0,0.025,uniform
Neisseria elongata,0.8978,0.0,0.0,0.028,uniform
Bacillus methanolicus,0.9647,0.0,0.0,0.086,uniform
Pectobacterium atrosepticum,0.7043,0.0,5e-05,0.166,uniform
Prochlorococcus sp,0.9366,0.0,1e-05,0.237,uniform
Halomonas campaniensis,0.8109,0.0,2e-05,0.112,uniform
Campylobacter peloridis,0.9791,0.0,0.0,0.229,uniform
Campylobacter sp,0.933,0.0,1e-05,0.203,uniform
Campylobacter insulaenigrae,0.983,0.0,0.0,0.254,uniform
Campylobacter subantarcticus,0.9701,0.0,1e-05,0.233,uniform
Campylobacter volucris,0.9912,0.0,0.0,0.263,uniform
Corynebacterium marinum,0.9929,0.0,0.0,0.478,uniform
Brevibacillus laterosporus,0.9466,0.0,0.0,0.02,uniform
Pseudomonas chlororaphis,0.9806,0.0,0.0,0.089,uniform
Xanthomonas translucens,0.9494,0.0,1e-05,0.334,uniform
Burkholderia oklahomensis,0.7617,0.0,3e-05,0.376,uniform
Candidatus Nucleicultrix,0.9423,0.0,1e-05,0.39,uniform
Staphylococcus hyicus,0.9452,0.0,1e-05,0.076,uniform
Klebsiella oxytoca,0.9412,0.0,1e-05,0.209,uniform
Thermodesulfobacterium commune,0.9831,0.0,0.0,0.201,uniform
Actinotignum schaalii,0.8446,0.0,2e-05,0.396,uniform
Alteromonas australica,0.9796,0.0,0.0,0.052,uniform
Pelosinus sp,0.9542,0.0,0.0,0.013,uniform
Terribacillus goriensis,0.9374,0.0,1e-05,0.063,uniform
Dyella japonica,0.8512,0.0,1e-05,0.164,uniform
Geobacillus stearothermophilus,0.9871,0.0,0.0,0.416,uniform
Candidatus Caedibacter,0.9721,0.0,1e-05,0.397,uniform
Candidatus Paracaedibacter,0.8951,0.0,1e-05,0.184,uniform
Amycolatopsis japonica,0.9033,0.0,1e-05,0.043,uniform
Campylobacter iguaniorum,0.9249,0.0,1e-05,0.225,uniform
Pseudomonas alkylphenolica,0.9783,0.0,0.0,0.152,uniform
Frischella perrara,0.9567,0.0,0.0,0.052,uniform
Amycolatopsis methanolica,0.6607,0.0,3e-05,0.084,uniform
Sphingopyxis fribergensis,0.9374,0.0,1e-05,0.202,uniform
Streptomyces lividans,0.8827,0.0,1e-05,0.189,uniform
Planococcus sp,0.9241,0.0,1e-05,0.085,uniform
Actinobacillus suis,0.933,0.0,0.0,0.018,uniform
Thermoanaerobacter kivui,0.9882,0.0,0.0,0.136,uniform
Corynebacterium imitans,0.9365,0.0,1e-05,0.325,uniform
Rickettsiales bacterium,0.9674,0.0,1e-05,0.237,uniform
Corynebacterium deserti,0.9741,0.0,0.0,0.192,uniform
Clostridium sporogenes,0.9783,0.0,0.0,0.011,uniform
Treponema sp,0.8776,0.0,1e-05,0.086,uniform
Treponema putidum,0.8774,0.0,1e-05,0.064,uniform
Basilea psittacipulmonis,0.9559,0.0,1e-05,0.184,uniform
Megasphaera elsdenii,0.9338,0.0,1e-05,0.06,uniform
Corynebacterium ammoniagenes,0.9921,0.0,0.0,0.269,uniform
Corynebacterium aquilae,0.9722,0.0,0.0,0.148,uniform
Corynebacterium frankenforstense,0.9813,0.0,1e-05,0.458,uniform
Vibrio coralliilyticus,0.8994,0.0,1e-05,0.109,uniform
Paenibacillus borealis,0.5281,0.0,3e-05,0.017,uniform
Paenibacillus stellifer,0.5975,0.0,3e-05,0.056,uniform
Paenibacillus graminis,0.8529,0.0,1e-05,0.023,uniform
Paenibacillus durus,0.9682,0.0,0.0,0.04,uniform
Novosphingobium pentaromativorans,0.9779,0.0,0.0,0.357,uniform
Dokdonia sp,0.9035,0.0,0.0,0.055,uniform
Vibrio tubiashii,0.988,0.0,0.0,0.173,uniform
Yersinia frederiksenii,0.9833,0.0,0.0,0.129,uniform
Pseudomonas soli,0.7568,0.0,2e-05,0.104,uniform
Candidatus Izimaplasma,0.9591,0.0,0.0,0.102,uniform
Jeotgalibacillus malaysiensis,0.96,0.0,0.0,0.048,uniform
Paenibacillus odorifer,0.9396,0.0,0.0,0.013,uniform
Streptomyces glaucescens,0.856,0.0,1e-05,0.06,uniform
Pluralibacter gergoviae,0.9597,0.0,0.0,0.085,uniform
Cedecea neteri,0.9022,0.0,1e-05,0.076,uniform
Sphingopyxis sp,0.9852,0.0,0.0,0.414,uniform
Pantoea rwandensis,0.9144,0.0,1e-05,0.112,uniform
Pseudomonas cremoricolorata,0.6366,0.0,7e-05,0.129,uniform
Dickeya fangzhongdai,0.9904,0.0,0.0,0.142,uniform
Vibrio harveyi,0.9206,0.0,1e-05,0.126,uniform
Staphylococcus schleiferi,0.8334,0.0,1e-05,0.07,uniform
Marinitoga sp,0.8875,0.0,1e-05,0.127,uniform
Lactobacillus sp,0.5678,0.0,0.00011,0.229,uniform
Pseudomonas rhizosphaerae,0.6494,0.0,9e-05,0.152,uniform
Pontibacter korlensis,0.9492,0.0,0.0,0.023,uniform
Staphylococcus agnetis,0.975,0.0,0.0,0.09,uniform
Clostridium aceticum,0.5781,0.0,3e-05,0.02,uniform
Bacillus mycoides,0.9771,0.0,0.0,0.016,uniform
Hafnia alvei,0.9872,0.0,0.0,0.097,uniform
Pseudomonas parafulva,0.9885,0.0,0.0,0.134,uniform
Bordetella pertussis,0.9877,0.0,0.0,0.384,uniform
Curtobacterium sp,0.7337,0.0,6e-05,0.493,uniform
Parvimonas micra,0.9675,0.0,0.0,0.041,uniform
Yersinia aldovae,0.6953,0.0,2e-05,0.051,uniform
Yersinia rohdei,0.9748,0.0,0.0,0.069,uniform
Geobacter pickeringii,0.9822,0.0,0.0,0.287,uniform
Yersinia intermedia,0.9943,0.0,0.0,0.18,uniform
Pimelobacter simplex,0.9817,0.0,0.0,0.093,uniform
Streptomyces xiamenensis,0.862,0.0,2e-05,0.133,uniform
Chryseobacterium gallinarum,0.9507,0.0,0.0,0.005,uniform
Clostridium scatologenes,0.9497,0.0,0.0,0.004,uniform
Collimonas arenae,0.9504,0.0,0.0,0.062,uniform
Cellulophaga baltica,0.9624,0.0,0.0,0.012,uniform
Vibrio natriegens,0.9352,0.0,1e-05,0.302,uniform
Yersinia kristensenii,0.9463,0.0,1e-05,0.135,uniform
Paraburkholderia fungorum,0.8097,0.0,4e-05,0.214,uniform
Deinococcus swuensis,0.9009,0.0,2e-05,0.463,uniform
Pandoraea pulmonicola,0.7462,0.0,3e-05,0.093,uniform
Geoalkalibacter subterraneus,0.7878,0.0,4e-05,0.359,uniform
Myroides sp,0.9361,0.0,0.0,0.03,uniform
Acinetobacter johnsonii,0.9547,0.0,0.0,0.07,uniform
Pseudomonas plecoglossicida,0.9605,0.0,0.0,0.121,uniform
Acinetobacter nosocomialis,0.9208,0.0,1e-05,0.06,uniform
Streptomyces vietnamensis,0.9443,0.0,0.0,0.035,uniform
Azotobacter chroococcum,0.891,0.0,1e-05,0.186,uniform
Pragia fontium,0.9938,0.0,0.0,0.066,uniform
Allofrancisella guangzhouensis,0.9608,0.0,1e-05,0.237,uniform
Spirosoma radiotolerans,0.955,0.0,0.0,0.019,uniform
Pandoraea sputorum,0.9895,0.0,0.0,0.145,uniform
Pandoraea apista,0.9883,0.0,0.0,0.072,uniform
Streptomyces albus,0.8883,0.0,0.0,0.038,uniform
Sediminicola sp,0.8941,0.0,1e-05,0.045,uniform
Cupriavidus basilensis,0.9832,0.0,0.0,0.141,uniform
Rugosibacter aromaticivorans,0.582,0.0,0.00026,0.157,uniform
Phaeobacter piscinae,0.9554,0.0,1e-05,0.489,uniform
Rufibacter sp,0.7305,0.0,1e-05,0.049,uniform
Desulfuromonas soudanensis,0.7165,0.0,7e-05,0.222,uniform
Martelella endophytica,0.9359,0.0,1e-05,0.222,uniform
Myroides profundi,0.9715,0.0,0.0,0.028,uniform
Lysinibacillus fusiformis,0.802,0.0,1e-05,0.016,uniform
Corynebacterium singulare,0.9878,0.0,0.0,0.346,uniform
Sphingomonas hengshuiensis,0.8067,0.0,3e-05,0.141,uniform
Streptomyces cyaneogriseus,0.967,0.0,0.0,0.138,uniform
Marinovum algicola,0.936,0.0,1e-05,0.439,uniform
Confluentimicrobium sp,0.8407,0.0,5e-05,0.465,uniform
Pseudomonas simiae,0.9445,0.0,1e-05,0.104,uniform
Pandoraea vervacti,0.966,0.0,0.0,0.16,uniform
Spiroplasma kunkelii,0.9624,0.0,1e-05,0.373,uniform
Clostridioides difficile,0.9936,0.0,0.0,0.031,uniform
Kangiella geojedonensis,0.9853,0.0,0.0,0.21,uniform
Pelosinus fermentans,0.9469,0.0,0.0,0.011,uniform
Pseudonocardia sp,0.9796,0.0,0.0,0.239,uniform
Bacillus simplex,0.9768,0.0,0.0,0.016,uniform
Pseudoalteromonas agarivorans,0.8893,0.0,1e-05,0.081,uniform
Lactobacillus mucosae,0.8737,0.0,3e-05,0.193,uniform
Pseudoalteromonas arctica,0.8542,0.0,1e-05,0.063,uniform
Pseudoalteromonas espejiana,0.8855,0.0,1e-05,0.086,uniform
Pseudoalteromonas tunicata,0.8671,0.0,1e-05,0.048,uniform
Pseudoalteromonas translucida,0.928,0.0,1e-05,0.161,uniform
Pseudoalteromonas nigrifaciens,0.9925,0.0,0.0,0.165,uniform
Pseudoalteromonas spongiae,0.9782,0.0,0.0,0.088,uniform
Pseudoalteromonas tetraodonis,0.9279,0.0,1e-05,0.314,uniform
Bacillus intestinalis,0.9531,0.0,0.0,0.064,uniform
Halomonas sp,0.9886,0.0,0.0,0.094,uniform
Paenibacillus beijingensis,0.6523,0.0,3e-05,0.03,uniform
Elizabethkingia miricola,0.9379,0.0,0.0,0.017,uniform
Muricauda lutaonensis,0.9761,0.0,0.0,0.055,uniform
Photorhabdus temperata,0.9398,0.0,0.0,0.026,uniform
Luteipulveratus mongoliensis,0.8331,0.0,2e-05,0.107,uniform
Pseudomonas synxantha,0.9787,0.0,0.0,0.082,uniform
Sandaracinus amylolyticus,0.7533,0.0,1e-05,0.023,uniform
Lysobacter capsici,0.9562,0.0,1e-05,0.093,uniform
Lysobacter gummosus,0.9453,0.0,0.0,0.096,uniform
Citrobacter amalonaticus,0.9305,0.0,1e-05,0.122,uniform
Bacillus altitudinis,0.962,0.0,0.0,0.099,uniform
Moraxella ovis,0.9892,0.0,0.0,0.19,uniform
Kosmotoga pacifica,0.7627,0.0,4e-05,0.301,uniform
Pandoraea oxalativorans,0.9716,0.0,0.0,0.165,uniform
Serratia fonticola,0.9736,0.0,0.0,0.056,uniform
Xanthomonas arboricola,0.7205,0.0,3e-05,0.119,uniform
Verrucomicrobia bacterium,0.9856,0.0,0.0,0.175,uniform
Mycobacterium fortuitum,0.7585,0.0,2e-05,0.095,uniform
Planctomyces sp,0.9607,0.0,0.0,0.045,uniform
Gemmata sp,0.9654,0.0,0.0,0.035,uniform
Pirellula sp,0.9297,0.0,0.0,0.042,uniform
Sneathia amnii,0.9781,0.0,0.0,0.158,uniform
Devosia sp,0.9166,0.0,1e-05,0.136,uniform
Intestinimonas butyriciproducens,0.9746,0.0,0.0,0.184,uniform
Sulfurovum lithotrophicum,0.9816,0.0,1e-05,0.357,uniform
Brevibacterium flavum,0.9818,0.0,0.0,0.32,uniform
Corynebacterium kutscheri,0.9702,0.0,1e-05,0.317,uniform
Microcystis panniformis,0.9617,0.0,0.0,0.044,uniform
Streptomyces pristinaespiralis,0.9065,0.0,1e-05,0.049,uniform
Rhodococcus aetherivorans,0.9833,0.0,0.0,0.21,uniform
Citromicrobium sp,0.9788,0.0,0.0,0.451,uniform
Salimicrobium jeotgali,0.9967,0.0,0.0,0.285,uniform
Salinicoccus halodurans,0.9906,0.0,0.0,0.144,uniform
Polyangium brachysporum,0.9252,0.0,1e-05,0.162,uniform
Nonlabens sp,0.9788,0.0,0.0,0.08,uniform
Moraxella bovoculi,0.9637,0.0,1e-05,0.297,uniform
Paenibacillus swuensis,0.9324,0.0,0.0,0.052,uniform
'Deinococcus soli',0.7931,0.0,6e-05,0.463,uniform
Flavisolibacter tropicus,0.9233,0.0,0.0,0.012,uniform
Faecalibaculum rodentium,0.9906,0.0,0.0,0.474,uniform
Herbaspirillum hiltneri,0.908,0.0,1e-05,0.106,uniform
Sedimenticola thiotaurini,0.937,0.0,1e-05,0.155,uniform
Nitrosomonas communis,0.9313,0.0,1e-05,0.077,uniform
Gemmatimonas phototrophica,0.6254,0.0,8e-05,0.191,uniform
Spongiibacter sp,0.8373,0.0,1e-05,0.175,uniform
Hoeflea sp,0.7217,0.0,3e-05,0.126,uniform
Mycobacterium vaccae,0.9934,0.0,0.0,0.149,uniform
Marinobacter psychrophilus,0.9808,0.0,0.0,0.238,uniform
Aeromicrobium erythreum,0.9721,0.0,1e-05,0.425,uniform
Pseudomonas trivialis,0.9648,0.0,0.0,0.072,uniform
Archangium gephyra,0.6944,0.0,1e-05,0.01,uniform
Paenibacillus peoriae,0.5529,0.0,6e-05,0.029,uniform
Mitsuaria sp,0.8322,0.0,2e-05,0.105,uniform
Mycobacterium immunogenum,0.9959,0.0,0.0,0.145,uniform
Streptomyces noursei,0.7845,0.0,2e-05,0.035,uniform
Corynebacterium epidermidicanis,0.8842,0.0,2e-05,0.221,uniform
Corynebacterium mustelae,0.8882,0.0,1e-05,0.083,uniform
Corynebacterium testudinoris,0.8135,0.0,2e-05,0.229,uniform
Corynebacterium uterequi,0.9571,0.0,1e-05,0.443,uniform
Pandoraea thiooxydans,0.6359,0.0,8e-05,0.173,uniform
Klebsiella aerogenes,0.9887,0.0,0.0,0.124,uniform
Phytobacter ursingii,0.9419,0.0,1e-05,0.058,uniform
Croceicoccus naphthovorans,0.979,0.0,0.0,0.497,uniform
Limnohabitans sp,0.9576,0.0,1e-05,0.316,uniform
Reinekea forsetii,0.8594,0.0,2e-05,0.211,uniform
Nitrospira moscoviensis,0.9772,0.0,0.0,0.24,uniform
Pandoraea faecigallinarum,0.8505,0.0,2e-05,0.151,uniform
Piscirickettsia salmonis,0.9928,0.0,0.0,0.13,uniform
Gordonia phthalatica,0.9919,0.0,0.0,0.221,uniform
Spiroplasma eriocheiris,0.9813,0.0,1e-05,0.456,uniform
Mycobacterium haemophilum,0.9826,0.0,1e-05,0.303,uniform
Labrenzia sp,0.945,0.0,1e-05,0.156,uniform
Steroidobacter denitrificans,0.9905,0.0,0.0,0.348,uniform
Bacillus filamentosus,0.8001,0.0,1e-05,0.014,uniform
Yersinia aleksiciae,0.9608,0.0,0.0,0.096,uniform
Ectothiorhodospira sp,0.9815,0.0,0.0,0.429,uniform
Methylophilus sp,0.9722,0.0,0.0,0.17,uniform
Bacillus smithii,0.987,0.0,0.0,0.053,uniform
Lactobacillus koreensis,0.9718,0.0,0.0,0.151,uniform
Lactobacillus ginsenosidimutans,0.9885,0.0,0.0,0.042,uniform
Cyclobacterium amurskyense,0.9757,0.0,0.0,0.009,uniform
Eubacterium sulci,0.9836,0.0,0.0,0.037,uniform
Olsenella sp,0.9877,0.0,0.0,0.24,uniform
Arsenicicoccus sp,0.997,0.0,0.0,0.269,uniform
Selenomonas sp,0.9928,0.0,0.0,0.027,uniform
Actinomyces meyeri,0.9839,0.0,0.0,0.03,uniform
Ottowia sp,0.9129,0.0,1e-05,0.203,uniform
Prevotella fusca,0.9426,0.0,0.0,0.034,uniform
Bordetella hinzii,0.9681,0.0,0.0,0.161,uniform
Anaerostipes hadrus,0.9325,0.0,0.0,0.029,uniform
Myxococcus hansupus,0.9122,0.0,0.0,0.03,uniform
Mycobacterium goodii,0.8551,0.0,1e-05,0.059,uniform
Anoxybacillus gonensis,0.9938,0.0,0.0,0.082,uniform
Wenzhouxiangella marina,0.6977,0.0,0.00011,0.447,uniform
Bacteroidetes bacterium,0.9823,0.0,0.0,0.049,uniform
Hyphomonadaceae bacterium,0.7537,0.0,5e-05,0.42,uniform
Betaproteobacteria bacterium,0.9798,0.0,1e-05,0.289,uniform
Chondromyces crocatus,0.9847,0.0,0.0,0.016,uniform
Octadecabacter temperatus,0.9422,0.0,1e-05,0.206,uniform
Enterobacter hormaechei,0.989,0.0,0.0,0.199,uniform
Campylobacter ureolyticus,0.9143,0.0,1e-05,0.125,uniform
Campylobacter gracilis,0.9924,0.0,0.0,0.016,uniform
Sphingopyxis granuli,0.6302,0.0,8e-05,0.21,uniform
Massilia sp,0.8935,0.0,1e-05,0.042,uniform
Klebsiella quasipneumoniae,0.948,0.0,1e-05,0.134,uniform
Cronobacter universalis,0.8027,0.0,5e-05,0.499,uniform
Cronobacter condimenti,0.9474,0.0,1e-05,0.161,uniform
Cronobacter dublinensis,0.9867,0.0,0.0,0.17,uniform
Cronobacter muytjensii,0.9456,0.0,1e-05,0.304,uniform
Pediococcus damnosus,0.9629,0.0,0.0,0.126,uniform
Microbacterium sp,0.7617,0.0,4e-05,0.312,uniform
Spiroplasma turonicum,0.9832,0.0,0.0,0.29,uniform
Bacillus cellulasensis,0.9852,0.0,0.0,0.105,uniform
Alcanivorax xenomutans,0.966,0.0,0.0,0.201,uniform
Vulgatibacter incomptus,0.9875,0.0,0.0,0.362,uniform
Labilithrix luteola,0.7324,0.0,1e-05,0.012,uniform
Bordetella sp,0.9117,0.0,1e-05,0.113,uniform
