Species,r_value,p_value,stError,euclidean,distribution
Corynebacterium variabile,0.9248,0.0,1e-05,0.096,uniform
Streptococcus pseudopneumoniae,0.9272,0.0,0.0,0.028,uniform
Cyclobacterium marinum,0.8719,0.0,0.0,0.007,uniform
Turneriella parva,0.7429,0.0,1e-05,0.039,uniform
Emticicia oligotrophica,0.9589,0.0,0.0,0.008,uniform
Phaeobacter inhibens,0.9708,0.0,1e-05,0.2,uniform
Acidithiobacillus ferrivorans,0.9562,0.0,1e-05,0.134,uniform
Acetobacterium woodii,0.9451,0.0,0.0,0.016,uniform
Thermoanaerobacter wiegelii,0.9475,0.0,0.0,0.064,uniform
Streptomyces sp,0.9681,0.0,0.0,0.03,uniform
Streptomyces violaceusniger,0.9345,0.0,0.0,0.015,uniform
Muricauda ruestringensis,0.8791,0.0,1e-05,0.029,uniform
Caldicellulosiruptor lactoaceticus,0.9178,0.0,1e-05,0.104,uniform
Streptococcus lutetiensis,0.9631,0.0,0.0,0.03,uniform
Enterobacter soli,0.878,0.0,1e-05,0.068,uniform
Lactobacillus ruminis,0.8883,0.0,1e-05,0.15,uniform
Roseburia hominis,0.9299,0.0,0.0,0.011,uniform
Thioflavicoccus mobilis,0.974,0.0,0.0,0.154,uniform
Mycobacterium chubuense,0.9487,0.0,1e-05,0.088,uniform
Bacillus coagulans,0.8833,0.0,1e-05,0.045,uniform
Acidaminococcus intestini,0.9633,0.0,0.0,0.027,uniform
Taylorella asinigenitalis,0.9596,0.0,1e-05,0.32,uniform
Glaciecola nitratireducens,0.9164,0.0,0.0,0.028,uniform
Exiguobacterium antarcticum,0.9819,0.0,0.0,0.114,uniform
Clostridium clariflavum,0.9191,0.0,0.0,0.007,uniform
Pelagibacterium halotolerans,0.9762,0.0,0.0,0.133,uniform
Pseudoxanthomonas spadix,0.9743,0.0,1e-05,0.268,uniform
Thermovirga lienii,0.9229,0.0,1e-05,0.484,uniform
Paenibacillus terrae,0.8751,0.0,0.0,0.013,uniform
Desulfosporosinus orientis,0.8847,0.0,0.0,0.009,uniform
Gordonia polyisoprenivorans,0.9227,0.0,0.0,0.055,uniform
Bartonella vinsonii,0.9815,0.0,0.0,0.291,uniform
Geobacillus thermoleovorans,0.9828,0.0,0.0,0.272,uniform
Granulicella mallensis,0.8355,0.0,1e-05,0.022,uniform
Pediococcus claussenii,0.9367,0.0,1e-05,0.115,uniform
Dechlorosoma suillum,0.9571,0.0,0.0,0.1,uniform
Thiocystis violascens,0.9813,0.0,0.0,0.084,uniform
Sphaerochaeta pleomorpha,0.9485,0.0,0.0,0.039,uniform
Owenweeksia hongkongensis,0.9678,0.0,0.0,0.02,uniform
Mycobacterium rhodesiae,0.95,0.0,0.0,0.041,uniform
Actinoplanes sp,0.9704,0.0,0.0,0.016,uniform
Oceanimonas sp,0.9134,0.0,1e-05,0.088,uniform
Niastella koreensis,0.892,0.0,0.0,0.003,uniform
Thermoanaerobacterium saccharolyticum,0.9279,0.0,0.0,0.046,uniform
Tannerella forsythia,0.865,0.0,0.0,0.003,uniform
Acetomicrobium mobile,0.9717,0.0,0.0,0.203,uniform
Klebsiella michiganensis,0.8837,0.0,1e-05,0.066,uniform
Desulfocurvibacter africanus,0.8946,0.0,1e-05,0.101,uniform
Flavobacterium columnare,0.8868,0.0,0.0,0.021,uniform
Cycloclasticus sp,0.9874,0.0,0.0,0.361,uniform
Tistrella mobilis,0.8593,0.0,2e-05,0.23,uniform
Vibrio sp,0.9552,0.0,0.0,0.077,uniform
Thermobacillus composti,0.9555,0.0,0.0,0.047,uniform
Marinitoga piezophila,0.9715,0.0,0.0,0.083,uniform
Clostridium sp,0.9441,0.0,0.0,0.01,uniform
Fervidobacterium pennivorans,0.918,0.0,1e-05,0.135,uniform
Clostridium pasteurianum,0.9591,0.0,0.0,0.005,uniform
Desulfotomaculum gibsoniae,0.8884,0.0,0.0,0.018,uniform
Alistipes finegoldii,0.9312,0.0,0.0,0.034,uniform
Streptomyces hygroscopicus,0.9579,0.0,0.0,0.021,uniform
Aequorivita sublithincola,0.9632,0.0,0.0,0.023,uniform
Belliella baltica,0.8657,0.0,0.0,0.014,uniform
Spirochaeta africana,0.8836,0.0,2e-05,0.144,uniform
Ornithobacterium rhinotracheale,0.8885,0.0,1e-05,0.065,uniform
Anabaena sp,0.8933,0.0,0.0,0.024,uniform
Streptococcus infantarius,0.9288,0.0,0.0,0.021,uniform
Mycobacterium intracellulare,0.9846,0.0,0.0,0.32,uniform
Bifidobacterium asteroides,0.9542,0.0,1e-05,0.237,uniform
Gottschalkia acidurici,0.8871,0.0,0.0,0.018,uniform
Sulfurospirillum barnesii,0.9545,0.0,1e-05,0.088,uniform
Desulfitobacterium dichloroeliminans,0.9242,0.0,0.0,0.028,uniform
Bernardetia litoralis,0.8809,0.0,0.0,0.005,uniform
Echinicola vietnamensis,0.9375,0.0,0.0,0.01,uniform
Desulfitobacterium dehalogenans,0.9589,0.0,0.0,0.018,uniform
Solitalea canadensis,0.7728,0.0,1e-05,0.008,uniform
Frateuria aurantia,0.9899,0.0,0.0,0.169,uniform
Paenibacillus larvae,0.9806,0.0,0.0,0.024,uniform
Mesorhizobium australicum,0.9731,0.0,0.0,0.051,uniform
Halobacteroides halobius,0.9619,0.0,0.0,0.03,uniform
Desulfomonile tiedjei,0.9498,0.0,0.0,0.02,uniform
Singulisphaera acidiphila,0.9245,0.0,0.0,0.015,uniform
Prevotella dentalis,0.8781,0.0,0.0,0.009,uniform
Terriglobus roseus,0.9406,0.0,0.0,0.057,uniform
Methylophaga frappieri,0.8616,0.0,2e-05,0.176,uniform
Deinococcus peraridilitoris,0.8402,0.0,1e-05,0.157,uniform
Corallococcus coralloides,0.9819,0.0,0.0,0.013,uniform
Methylophaga nitratireducenticrescens,0.8609,0.0,1e-05,0.077,uniform
Francisella noatunensis,0.9211,0.0,1e-05,0.185,uniform
Rahnella aquatilis,0.9162,0.0,1e-05,0.082,uniform
Amycolatopsis keratiniphila,0.9638,0.0,0.0,0.026,uniform
Ignavibacterium album,0.9613,0.0,0.0,0.016,uniform
Alcanivorax dieselolei,0.949,0.0,0.0,0.111,uniform
Rhodanobacter denitrificans,0.9362,0.0,1e-05,0.144,uniform
Helicobacter cetorum,0.8941,0.0,2e-05,0.239,uniform
Providencia stuartii,0.894,0.0,1e-05,0.03,uniform
Acidipropionibacterium acidipropionici,0.9725,0.0,0.0,0.064,uniform
Cyanobium gracile,0.9837,0.0,0.0,0.237,uniform
Prevotella intermedia,0.934,0.0,1e-05,0.107,uniform
Enterococcus hirae,0.9796,0.0,0.0,0.037,uniform
Mesotoga prima,0.9459,0.0,1e-05,0.14,uniform
Bdellovibrio exovorus,0.9697,0.0,0.0,0.093,uniform
Candidatus Endolissoclinum,0.9869,0.0,0.0,0.45,uniform
Rivularia sp,0.8985,0.0,0.0,0.003,uniform
Advenella kashmirensis,0.9195,0.0,1e-05,0.053,uniform
Melioribacter roseus,0.9307,0.0,0.0,0.058,uniform
Flammeovirga sp,0.84,0.0,0.0,0.007,uniform
Enterococcus faecium,0.965,0.0,0.0,0.036,uniform
Gloeobacter kilaueensis,0.9687,0.0,0.0,0.072,uniform
Pleurocapsa sp,0.9177,0.0,0.0,0.022,uniform
Geitlerinema sp,0.8869,0.0,1e-05,0.054,uniform
Pseudanabaena sp,0.946,0.0,0.0,0.029,uniform
Chroococcidiopsis thermalis,0.8692,0.0,0.0,0.012,uniform
Oscillatoria acuminata,0.9383,0.0,0.0,0.01,uniform
Oscillatoria nigro,0.9649,0.0,0.0,0.008,uniform
Crinalium epipsammum,0.9727,0.0,0.0,0.013,uniform
Desulfosporosinus meridiei,0.91,0.0,0.0,0.015,uniform
Microcoleus sp,0.8374,0.0,0.0,0.008,uniform
Desulfosporosinus acidiphilus,0.9206,0.0,0.0,0.015,uniform
Gloeocapsa sp,0.9658,0.0,0.0,0.016,uniform
Stanieria cyanosphaera,0.6924,0.0,1e-05,0.014,uniform
Anabaena cylindrica,0.8883,0.0,0.0,0.008,uniform
Staphylococcus warneri,0.9362,0.0,0.0,0.068,uniform
Corynebacterium terpenotabidum,0.9546,0.0,1e-05,0.463,uniform
Corynebacterium halotolerans,0.995,0.0,0.0,0.238,uniform
Thermacetogenium phaeum,0.9623,0.0,1e-05,0.155,uniform
Marinobacter sp,0.9503,0.0,0.0,0.121,uniform
Enterobacter kobei,0.8653,0.0,1e-05,0.071,uniform
Octadecabacter antarcticus,0.9434,0.0,0.0,0.062,uniform
Octadecabacter arcticus,0.9625,0.0,0.0,0.048,uniform
Bibersteinia trehalosi,0.936,0.0,1e-05,0.135,uniform
Simiduia agarivorans,0.8816,0.0,1e-05,0.07,uniform
Xanthomonas citri,0.9919,0.0,0.0,0.169,uniform
Nocardiopsis alba,0.9782,0.0,0.0,0.046,uniform
Liberibacter crescens,0.9211,0.0,2e-05,0.335,uniform
Streptococcus constellatus,0.9918,0.0,0.0,0.033,uniform
Methylobacterium oryzae,0.9857,0.0,0.0,0.12,uniform
Paraglaciecola psychrophila,0.9457,0.0,0.0,0.015,uniform
Bacillus velezensis,0.9971,0.0,0.0,0.147,uniform
Leuconostoc gelidum,0.9199,0.0,1e-05,0.2,uniform
Alteromonas macleodii,0.6466,0.0,3e-05,0.035,uniform
Leuconostoc carnosum,0.9001,0.0,1e-05,0.198,uniform
Streptococcus anginosus,0.9521,0.0,0.0,0.032,uniform
Paraburkholderia phenoliruptrix,0.8656,0.0,2e-05,0.153,uniform
Dehalobacter sp,0.8803,0.0,1e-05,0.058,uniform
Nocardia brasiliensis,0.93,0.0,0.0,0.014,uniform
Psychroflexus torquis,0.8732,0.0,1e-05,0.014,uniform
Pseudomonas sp,0.9737,0.0,0.0,0.038,uniform
Mycobacterium liflandii,0.955,0.0,1e-05,0.167,uniform
Advenella mimigardefordensis,0.9714,0.0,0.0,0.049,uniform
Bacillus lehensis,0.9271,0.0,0.0,0.023,uniform
Corynebacterium maris,0.9583,0.0,1e-05,0.163,uniform
Enterobacteriaceae bacterium,0.9586,0.0,0.0,0.053,uniform
Cyanobacterium stanieri,0.9498,0.0,0.0,0.04,uniform
Calothrix sp,0.9357,0.0,0.0,0.007,uniform
Dactylococcopsis salina,0.7838,0.0,2e-05,0.052,uniform
Halothece sp,0.8862,0.0,1e-05,0.032,uniform
Leptolyngbya sp,0.8501,0.0,1e-05,0.022,uniform
Cyanobacterium aponinum,0.9151,0.0,0.0,0.019,uniform
Serratia marcescens,0.789,0.0,1e-05,0.054,uniform
Planktomarina temperata,0.9719,0.0,0.0,0.109,uniform
Desulfocapsa sulfexigens,0.9542,0.0,0.0,0.035,uniform
Thioalkalivibrio nitratireducens,0.9783,0.0,0.0,0.219,uniform
Legionella oakridgensis,0.9327,0.0,1e-05,0.091,uniform
Staphylococcus pasteuri,0.8992,0.0,1e-05,0.067,uniform
Rhizobium tropici,0.9252,0.0,1e-05,0.166,uniform
Myxococcus stipitatus,0.9475,0.0,0.0,0.014,uniform
Sphingomonas sp,0.9914,0.0,0.0,0.181,uniform
Clostridium stercorarium,0.9068,0.0,1e-05,0.053,uniform
Pseudomonas poae,0.9489,0.0,0.0,0.063,uniform
Campylobacter coli,0.8786,0.0,2e-05,0.155,uniform
Paenibacillus sabinae,0.9174,0.0,0.0,0.023,uniform
Treponema pedis,0.9334,0.0,0.0,0.022,uniform
Clostridium saccharoperbutylacetonicum,0.7197,0.0,0.0,0.002,uniform
Edwardsiella piscicida,0.9933,0.0,0.0,0.395,uniform
Raoultella ornithinolytica,0.9886,0.0,0.0,0.062,uniform
Pseudomonas denitrificans,0.8871,0.0,1e-05,0.047,uniform
Morganella morganii,0.9117,0.0,1e-05,0.057,uniform
Bifidobacterium thermophilum,0.8652,0.0,1e-05,0.133,uniform
Polaribacter sp,0.9228,0.0,0.0,0.023,uniform
Corynebacterium casei,0.9545,0.0,1e-05,0.089,uniform
Corynebacterium vitaeruminis,0.931,0.0,1e-05,0.078,uniform
Corynebacterium callunae,0.9478,0.0,0.0,0.072,uniform
Komagataeibacter xylinus,0.8642,0.0,2e-05,0.35,uniform
Streptomyces albidoflavus,0.9859,0.0,0.0,0.141,uniform
Flammeovirgaceae bacterium,0.9613,0.0,0.0,0.007,uniform
Roseibacterium elongatum,0.9956,0.0,0.0,0.206,uniform
Alcanivorax pacificus,0.9881,0.0,0.0,0.123,uniform
Thalassospira xiamenensis,0.9677,0.0,0.0,0.05,uniform
Celeribacter indicus,0.8737,0.0,1e-05,0.147,uniform
Psychromonas sp,0.9555,0.0,0.0,0.051,uniform
Streptococcus cristatus,0.9646,0.0,0.0,0.029,uniform
Mannheimia haemolytica,0.9178,0.0,1e-05,0.071,uniform
Enterococcus casseliflavus,0.8385,0.0,1e-05,0.056,uniform
Candidatus Symbiobacter,0.9533,0.0,1e-05,0.31,uniform
Spiroplasma taiwanense,0.9903,0.0,0.0,0.298,uniform
Streptomyces fulvissimus,0.8962,0.0,1e-05,0.048,uniform
Corynebacterium humireducens,0.8743,0.0,2e-05,0.232,uniform
Cutibacterium avidum,0.9531,0.0,1e-05,0.096,uniform
Bacillus sp,0.8373,0.0,1e-05,0.011,uniform
Streptococcus iniae,0.9419,0.0,1e-05,0.04,uniform
Candidatus Saccharimonas,0.9682,0.0,1e-05,0.385,uniform
Pseudomonas mandelii,0.9786,0.0,0.0,0.031,uniform
Bacillus paralicheniformis,0.9219,0.0,0.0,0.041,uniform
Photobacterium gaetbulicola,0.8252,0.0,3e-05,0.264,uniform
Acidithiobacillus caldus,0.9975,0.0,0.0,0.434,uniform
Cycloclasticus zancles,0.9473,0.0,1e-05,0.162,uniform
Myxococcus fulvus,0.8824,0.0,0.0,0.01,uniform
Serratia plymuthica,0.9652,0.0,0.0,0.082,uniform
Serratia liquefaciens,0.9679,0.0,0.0,0.053,uniform
Geobacillus genomosp,0.9559,0.0,0.0,0.114,uniform
Streptomyces collinus,0.9473,0.0,0.0,0.035,uniform
Actinoplanes friuliensis,0.9663,0.0,0.0,0.015,uniform
Corynebacterium argentoratense,0.9303,0.0,1e-05,0.168,uniform
Aureimonas sp,0.9483,0.0,1e-05,0.206,uniform
Candidatus Sodalis,0.9542,0.0,1e-05,0.267,uniform
Sodalis praecaptivus,0.9819,0.0,0.0,0.053,uniform
Hymenobacter sp,0.8633,0.0,1e-05,0.037,uniform
Bacillus infantis,0.8969,0.0,0.0,0.016,uniform
Sphingomonas sanxanigenens,0.9593,0.0,0.0,0.054,uniform
Paracoccus aminophilus,0.9446,0.0,1e-05,0.213,uniform
Edwardsiella anguillarum,0.9899,0.0,0.0,0.296,uniform
Spiroplasma culicicola,0.9333,0.0,1e-05,0.381,uniform
Spiroplasma apis,0.9205,0.0,1e-05,0.471,uniform
Leptospira santarosai,0.9615,0.0,0.0,0.057,uniform
Synthetic Escherichia,0.9865,0.0,0.0,0.444,uniform
Comamonas testosteroni,0.9808,0.0,0.0,0.036,uniform
Vibrio alginolyticus,0.8922,0.0,1e-05,0.112,uniform
Clostridium saccharobutylicum,0.91,0.0,0.0,0.003,uniform
Cronobacter malonaticus,0.966,0.0,0.0,0.156,uniform
Clostridium autoethanogenum,0.9577,0.0,0.0,0.014,uniform
Corynebacterium doosanense,0.962,0.0,1e-05,0.328,uniform
Bacteroidales bacterium,0.9026,0.0,1e-05,0.048,uniform
Leisingera methylohalidivorans,0.9181,0.0,1e-05,0.191,uniform
Streptococcus sp,0.9685,0.0,0.0,0.031,uniform
Carnobacterium inhibens,0.9176,0.0,0.0,0.035,uniform
Mycobacterium kansasii,0.9626,0.0,0.0,0.047,uniform
Lysinibacillus varians,0.8285,0.0,0.0,0.009,uniform
Corynebacterium lactis,0.9742,0.0,0.0,0.158,uniform
Corynebacterium glyciniphilum,0.9858,0.0,0.0,0.104,uniform
Nocardia nova,0.9316,0.0,0.0,0.019,uniform
Bacillus toyonensis,0.9239,0.0,0.0,0.019,uniform
Rhizobium gallicum,0.9799,0.0,0.0,0.086,uniform
Clostridium baratii,0.8831,0.0,0.0,0.01,uniform
Candidatus Thioglobus,0.934,0.0,1e-05,0.229,uniform
Hyphomicrobium nitrativorans,0.9785,0.0,1e-05,0.268,uniform
Ehrlichia muris,0.9797,0.0,1e-05,0.447,uniform
Mycobacterium neoaurum,0.9573,0.0,0.0,0.048,uniform
Pandoraea pnomenusa,0.975,0.0,0.0,0.095,uniform
Salinispira pacifica,0.959,0.0,0.0,0.098,uniform
Mannheimia sp,0.9541,0.0,1e-05,0.108,uniform
Mannheimia varigena,0.9664,0.0,0.0,0.12,uniform
Achromobacter xylosoxidans,0.9877,0.0,0.0,0.08,uniform
Phaeobacter gallaeciensis,0.94,0.0,1e-05,0.252,uniform
Pseudomonas monteilii,0.938,0.0,1e-05,0.091,uniform
Rhodococcus pyridinivorans,0.9856,0.0,0.0,0.177,uniform
Escherichia albertii,0.887,0.0,1e-05,0.057,uniform
Thioalkalivibrio paradoxus,0.9664,0.0,1e-05,0.391,uniform
Thioalkalimicrobium aerophilum,0.953,0.0,1e-05,0.173,uniform
Marichromatium purpuratum,0.9427,0.0,1e-05,0.215,uniform
Desulfitobacterium metallireducens,0.9517,0.0,0.0,0.04,uniform
Dehalobacter restrictus,0.9856,0.0,0.0,0.073,uniform
Barnesiella viscericola,0.8915,0.0,0.0,0.013,uniform
Niabella soli,0.952,0.0,0.0,0.024,uniform
Pseudomonas cichorii,0.9438,0.0,0.0,0.031,uniform
Chania multitudinisentens,0.7753,0.0,1e-05,0.029,uniform
Desulfurella acetivorans,0.8407,0.0,1e-05,0.151,uniform
Opitutaceae bacterium,0.9727,0.0,0.0,0.02,uniform
Thermosipho sp,0.9395,0.0,1e-05,0.133,uniform
Gemmatirosa kalamazoonesis,0.929,0.0,1e-05,0.069,uniform
Fimbriimonas ginsengisoli,0.8231,0.0,1e-05,0.055,uniform
Gynuella sunshinyii,0.956,0.0,0.0,0.014,uniform
Hymenobacter swuensis,0.987,0.0,0.0,0.031,uniform
Marinobacter similis,0.95,0.0,1e-05,0.11,uniform
Marinobacter salarius,0.9336,0.0,0.0,0.069,uniform
Kutzneria albida,0.964,0.0,0.0,0.014,uniform
Corynebacterium falsenii,0.8152,0.0,1e-05,0.126,uniform
Bordetella holmesii,0.8861,0.0,2e-05,0.161,uniform
Virgibacillus sp,0.9406,0.0,0.0,0.021,uniform
Sulfurospirillum multivorans,0.9563,0.0,0.0,0.07,uniform
Siansivirga zeaxanthinifaciens,0.7653,0.0,1e-05,0.02,uniform
Staphylococcus xylosus,0.8416,0.0,1e-05,0.031,uniform
Kosakonia sacchari,0.9429,0.0,1e-05,0.056,uniform
Mycobacterium chelonae,0.9817,0.0,0.0,0.089,uniform
Yersinia similis,0.9487,0.0,0.0,0.045,uniform
Rhodoplanes sp,0.8991,0.0,0.0,0.02,uniform
Dyella jiangningensis,0.9875,0.0,0.0,0.077,uniform
Gilliamella apicola,0.9502,0.0,0.0,0.034,uniform
Snodgrassella alvi,0.9568,0.0,1e-05,0.089,uniform
Draconibacterium orientale,0.927,0.0,0.0,0.011,uniform
Peptoclostridium acidaminophilum,0.9693,0.0,0.0,0.109,uniform
Bifidobacterium kashiwanohense,0.8714,0.0,2e-05,0.169,uniform
Bifidobacterium pseudolongum,0.979,0.0,0.0,0.229,uniform
Polynucleobacter duraquae,0.9034,0.0,2e-05,0.322,uniform
Pseudomonas balearica,0.949,0.0,0.0,0.085,uniform
Bacillus bombysepticus,0.7916,0.0,1e-05,0.015,uniform
Rubrobacter radiotolerans,0.9819,0.0,1e-05,0.371,uniform
Trueperella pyogenes,0.9423,0.0,0.0,0.04,uniform
Enterobacter asburiae,0.9132,0.0,1e-05,0.161,uniform
Citrobacter freundii,0.9827,0.0,0.0,0.125,uniform
Aeromonas media,0.9816,0.0,0.0,0.079,uniform
Streptomyces albulus,0.9074,0.0,0.0,0.019,uniform
Weissella ceti,0.8356,0.0,2e-05,0.336,uniform
Staphylococcus capitis,0.8346,0.0,1e-05,0.052,uniform
Bacteroides dorei,0.8713,0.0,0.0,0.002,uniform
Bacillus pseudomycoides,0.9269,0.0,0.0,0.007,uniform
Streptomyces lydicus,0.7698,0.0,1e-05,0.015,uniform
Actinobacillus equuli,0.9786,0.0,0.0,0.184,uniform
Neisseria elongata,0.9513,0.0,0.0,0.013,uniform
Bacillus methanolicus,0.7252,0.0,1e-05,0.036,uniform
Pectobacterium atrosepticum,0.9722,0.0,0.0,0.091,uniform
Prochlorococcus sp,0.7699,0.0,2e-05,0.159,uniform
Halomonas campaniensis,0.898,0.0,1e-05,0.063,uniform
Campylobacter peloridis,0.8231,0.0,1e-05,0.165,uniform
Campylobacter sp,0.9517,0.0,1e-05,0.179,uniform
Campylobacter insulaenigrae,0.8591,0.0,2e-05,0.19,uniform
Campylobacter subantarcticus,0.9558,0.0,1e-05,0.145,uniform
Campylobacter volucris,0.9168,0.0,2e-05,0.23,uniform
Brevibacillus laterosporus,0.9234,0.0,0.0,0.01,uniform
Pseudomonas chlororaphis,0.9661,0.0,0.0,0.035,uniform
Xanthomonas translucens,0.9741,0.0,0.0,0.178,uniform
Burkholderia oklahomensis,0.9802,0.0,0.0,0.317,uniform
Candidatus Nucleicultrix,0.9078,0.0,1e-05,0.243,uniform
Staphylococcus hyicus,0.9771,0.0,0.0,0.071,uniform
Klebsiella oxytoca,0.9529,0.0,0.0,0.079,uniform
Thermodesulfobacterium commune,0.9635,0.0,1e-05,0.122,uniform
Actinotignum schaalii,0.9521,0.0,1e-05,0.103,uniform
Alteromonas australica,0.8846,0.0,1e-05,0.042,uniform
Pelosinus sp,0.8846,0.0,0.0,0.007,uniform
Terribacillus goriensis,0.9388,0.0,0.0,0.03,uniform
Dyella japonica,0.9752,0.0,0.0,0.094,uniform
Dermacoccus nishinomiyaensis,0.96,0.0,1e-05,0.166,uniform
Corynebacterium sp,0.9681,0.0,0.0,0.128,uniform
Geobacillus stearothermophilus,0.9873,0.0,0.0,0.32,uniform
Candidatus Caedibacter,0.9379,0.0,1e-05,0.213,uniform
Candidatus Paracaedibacter,0.9061,0.0,1e-05,0.06,uniform
Corynebacterium atypicum,0.988,0.0,0.0,0.143,uniform
Amycolatopsis japonica,0.9927,0.0,0.0,0.026,uniform
Campylobacter iguaniorum,0.9613,0.0,1e-05,0.19,uniform
Pseudomonas alkylphenolica,0.9725,0.0,0.0,0.039,uniform
Frischella perrara,0.8481,0.0,1e-05,0.058,uniform
Amycolatopsis methanolica,0.9705,0.0,0.0,0.027,uniform
Sphingopyxis fribergensis,0.9448,0.0,1e-05,0.086,uniform
Streptomyces lividans,0.9907,0.0,0.0,0.102,uniform
Planococcus sp,0.9519,0.0,0.0,0.046,uniform
Actinobacillus suis,0.917,0.0,1e-05,0.126,uniform
Thermoanaerobacter kivui,0.8769,0.0,1e-05,0.085,uniform
Corynebacterium imitans,0.9406,0.0,1e-05,0.121,uniform
Corynebacterium ureicelerivorans,0.8793,0.0,2e-05,0.245,uniform
Rickettsiales bacterium,0.9862,0.0,0.0,0.118,uniform
Corynebacterium deserti,0.985,0.0,0.0,0.086,uniform
Clostridium sporogenes,0.9257,0.0,0.0,0.007,uniform
Treponema sp,0.9436,0.0,0.0,0.023,uniform
Treponema putidum,0.9512,0.0,0.0,0.019,uniform
Basilea psittacipulmonis,0.964,0.0,1e-05,0.134,uniform
Megasphaera elsdenii,0.9825,0.0,0.0,0.013,uniform
Corynebacterium ammoniagenes,0.9868,0.0,0.0,0.127,uniform
Corynebacterium aquilae,0.9575,0.0,1e-05,0.075,uniform
Corynebacterium flavescens,0.9423,0.0,1e-05,0.096,uniform
Corynebacterium frankenforstense,0.9955,0.0,0.0,0.235,uniform
Corynebacterium sphenisci,0.9195,0.0,1e-05,0.264,uniform
Corynebacterium phocae,0.9308,0.0,1e-05,0.11,uniform
Vibrio coralliilyticus,0.9672,0.0,0.0,0.079,uniform
Paenibacillus borealis,0.8522,0.0,0.0,0.006,uniform
Paenibacillus stellifer,0.8778,0.0,1e-05,0.025,uniform
Paenibacillus graminis,0.9748,0.0,0.0,0.012,uniform
Paenibacillus durus,0.8152,0.0,1e-05,0.019,uniform
Novosphingobium pentaromativorans,0.9661,0.0,0.0,0.137,uniform
Dokdonia sp,0.9753,0.0,0.0,0.047,uniform
Coriobacteriaceae bacterium,0.978,0.0,1e-05,0.434,uniform
Vibrio tubiashii,0.9412,0.0,1e-05,0.083,uniform
Yersinia frederiksenii,0.9336,0.0,1e-05,0.117,uniform
Pseudomonas soli,0.9466,0.0,0.0,0.038,uniform
Candidatus Izimaplasma,0.8477,0.0,1e-05,0.084,uniform
Jeotgalibacillus malaysiensis,0.9531,0.0,0.0,0.036,uniform
Paenibacillus odorifer,0.875,0.0,0.0,0.007,uniform
Streptomyces glaucescens,0.913,0.0,0.0,0.042,uniform
Pluralibacter gergoviae,0.9113,0.0,1e-05,0.035,uniform
Cedecea neteri,0.9267,0.0,1e-05,0.055,uniform
Sphingopyxis sp,0.9569,0.0,1e-05,0.138,uniform
Pantoea rwandensis,0.8569,0.0,1e-05,0.082,uniform
Pseudomonas cremoricolorata,0.872,0.0,1e-05,0.074,uniform
Dickeya fangzhongdai,0.9118,0.0,1e-05,0.062,uniform
Vibrio harveyi,0.886,0.0,1e-05,0.082,uniform
Staphylococcus schleiferi,0.9282,0.0,1e-05,0.065,uniform
Marinitoga sp,0.9729,0.0,0.0,0.081,uniform
Burkholderia ubonensis,0.8437,0.0,3e-05,0.445,uniform
Endomicrobium proavitum,0.9175,0.0,1e-05,0.243,uniform
Lactobacillus sp,0.9503,0.0,1e-05,0.123,uniform
Pseudomonas rhizosphaerae,0.9258,0.0,1e-05,0.153,uniform
Sphingomonas taxi,0.9308,0.0,1e-05,0.154,uniform
Pontibacter korlensis,0.8626,0.0,0.0,0.011,uniform
Staphylococcus agnetis,0.9557,0.0,0.0,0.061,uniform
Clostridium aceticum,0.933,0.0,0.0,0.012,uniform
Bacillus mycoides,0.8131,0.0,1e-05,0.013,uniform
Hafnia alvei,0.946,0.0,0.0,0.076,uniform
Burkholderia contaminans,0.9773,0.0,1e-05,0.365,uniform
Pseudomonas parafulva,0.9906,0.0,0.0,0.105,uniform
Bordetella pertussis,0.9745,0.0,1e-05,0.464,uniform
Curtobacterium sp,0.9919,0.0,0.0,0.471,uniform
Parvimonas micra,0.9839,0.0,0.0,0.024,uniform
Yersinia aldovae,0.8526,0.0,1e-05,0.043,uniform
Yersinia rohdei,0.9762,0.0,0.0,0.038,uniform
Geobacter pickeringii,0.9711,0.0,0.0,0.139,uniform
Burkholderia dolosa,0.9944,0.0,0.0,0.498,uniform
Yersinia intermedia,0.9805,0.0,0.0,0.077,uniform
Pimelobacter simplex,0.9403,0.0,1e-05,0.089,uniform
Streptomyces xiamenensis,0.9167,0.0,0.0,0.05,uniform
Chryseobacterium gallinarum,0.9057,0.0,0.0,0.013,uniform
Clostridium scatologenes,0.9514,0.0,0.0,0.003,uniform
Collimonas arenae,0.9563,0.0,0.0,0.032,uniform
Cellulophaga baltica,0.8624,0.0,0.0,0.01,uniform
Vibrio natriegens,0.9897,0.0,0.0,0.158,uniform
Yersinia kristensenii,0.9354,0.0,0.0,0.076,uniform
Paraburkholderia fungorum,0.6961,0.0,4e-05,0.157,uniform
Deinococcus swuensis,0.9637,0.0,1e-05,0.285,uniform
Pandoraea pulmonicola,0.6834,0.0,2e-05,0.063,uniform
Geoalkalibacter subterraneus,0.9764,0.0,0.0,0.124,uniform
Myroides sp,0.8411,0.0,0.0,0.022,uniform
Acinetobacter johnsonii,0.9644,0.0,0.0,0.051,uniform
Pseudomonas plecoglossicida,0.9809,0.0,0.0,0.069,uniform
Acinetobacter nosocomialis,0.9387,0.0,0.0,0.03,uniform
Bartonella ancashensis,0.9523,0.0,1e-05,0.389,uniform
