Species,r_value,p_value,stError,euclidean,distribution
Enterobacter soli,0.9175,0.0,1e-05,0.042,uniform
Lactobacillus ruminis,0.8216,0.0,3e-05,0.111,uniform
Roseburia hominis,0.8835,0.0,2e-05,0.04,uniform
Thioflavicoccus mobilis,0.8315,0.0,2e-05,0.075,uniform
Mycobacterium chubuense,0.9751,0.0,0.0,0.144,uniform
Bacillus coagulans,0.9066,0.0,1e-05,0.049,uniform
Acidaminococcus intestini,0.798,0.0,3e-05,0.229,uniform
Taylorella asinigenitalis,0.8142,0.0,3e-05,0.132,uniform
Glaciecola nitratireducens,0.8348,0.0,1e-05,0.021,uniform
Exiguobacterium antarcticum,0.9187,0.0,1e-05,0.135,uniform
Clostridium clariflavum,0.9304,0.0,0.0,0.009,uniform
Pelagibacterium halotolerans,0.8235,0.0,3e-05,0.105,uniform
Pseudoxanthomonas spadix,0.7423,0.0,9e-05,0.193,uniform
Thermovirga lienii,0.8674,0.0,3e-05,0.158,uniform
Paenibacillus terrae,0.6448,0.0,2e-05,0.013,uniform
Desulfosporosinus orientis,0.909,0.0,0.0,0.008,uniform
Gordonia polyisoprenivorans,0.9528,0.0,1e-05,0.093,uniform
Bartonella australis,0.9522,0.0,2e-05,0.357,uniform
Bartonella vinsonii,0.8025,0.0,3e-05,0.241,uniform
Geobacillus thermoleovorans,0.96,0.0,1e-05,0.172,uniform
Granulicella mallensis,0.8415,0.0,1e-05,0.019,uniform
Pediococcus claussenii,0.8642,0.0,2e-05,0.134,uniform
Dechlorosoma suillum,0.9007,0.0,2e-05,0.115,uniform
Thiocystis violascens,0.8741,0.0,2e-05,0.073,uniform
Sphaerochaeta pleomorpha,0.7253,0.0,4e-05,0.042,uniform
Owenweeksia hongkongensis,0.8352,0.0,1e-05,0.016,uniform
Mycobacterium rhodesiae,0.9392,0.0,1e-05,0.114,uniform
Actinoplanes sp,0.9168,0.0,1e-05,0.053,uniform
Oceanimonas sp,0.9367,0.0,1e-05,0.111,uniform
Niastella koreensis,0.8795,0.0,0.0,0.003,uniform
Thermoanaerobacterium saccharolyticum,0.8389,0.0,2e-05,0.054,uniform
Tannerella forsythia,0.9536,0.0,0.0,0.009,uniform
Acetomicrobium mobile,0.9488,0.0,2e-05,0.257,uniform
Klebsiella michiganensis,0.9852,0.0,0.0,0.1,uniform
Desulfocurvibacter africanus,0.7856,0.0,3e-05,0.095,uniform
Flavobacterium columnare,0.9165,0.0,1e-05,0.018,uniform
Cycloclasticus sp,0.8886,0.0,2e-05,0.207,uniform
Tistrella mobilis,0.8247,0.0,3e-05,0.167,uniform
Vibrio sp,0.9324,0.0,1e-05,0.07,uniform
Thermobacillus composti,0.7549,0.0,5e-05,0.122,uniform
Marinitoga piezophila,0.8851,0.0,2e-05,0.087,uniform
Clostridium sp,0.8365,0.0,1e-05,0.015,uniform
Fervidobacterium pennivorans,0.9358,0.0,1e-05,0.135,uniform
Clostridium pasteurianum,0.9363,0.0,0.0,0.008,uniform
Desulfotomaculum gibsoniae,0.8933,0.0,1e-05,0.024,uniform
Alistipes finegoldii,0.8404,0.0,1e-05,0.015,uniform
Streptomyces hygroscopicus,0.8618,0.0,1e-05,0.033,uniform
Aequorivita sublithincola,0.8942,0.0,1e-05,0.02,uniform
Belliella baltica,0.8891,0.0,1e-05,0.011,uniform
Spirochaeta africana,0.7263,0.0,6e-05,0.136,uniform
Ornithobacterium rhinotracheale,0.9298,0.0,1e-05,0.042,uniform
Anabaena sp,0.8707,0.0,1e-05,0.02,uniform
Streptococcus infantarius,0.8793,0.0,0.0,0.007,uniform
Mycobacterium intracellulare,0.8762,0.0,3e-05,0.34,uniform
Gottschalkia acidurici,0.869,0.0,1e-05,0.021,uniform
Sulfurospirillum barnesii,0.9295,0.0,1e-05,0.08,uniform
Desulfitobacterium dichloroeliminans,0.8202,0.0,1e-05,0.047,uniform
Bernardetia litoralis,0.8559,0.0,0.0,0.005,uniform
Echinicola vietnamensis,0.8045,0.0,1e-05,0.009,uniform
Desulfitobacterium dehalogenans,0.8803,0.0,1e-05,0.028,uniform
Solitalea canadensis,0.9513,0.0,0.0,0.007,uniform
Frateuria aurantia,0.9086,0.0,2e-05,0.144,uniform
Paenibacillus larvae,0.9023,0.0,1e-05,0.036,uniform
Mesorhizobium australicum,0.835,0.0,1e-05,0.034,uniform
Halobacteroides halobius,0.8632,0.0,1e-05,0.039,uniform
Desulfomonile tiedjei,0.9212,0.0,1e-05,0.017,uniform
Singulisphaera acidiphila,0.9237,0.0,0.0,0.013,uniform
Prevotella dentalis,0.873,0.0,0.0,0.014,uniform
Terriglobus roseus,0.9512,0.0,1e-05,0.044,uniform
Methylophaga frappieri,0.9021,0.0,2e-05,0.109,uniform
Deinococcus peraridilitoris,0.85,0.0,3e-05,0.088,uniform
Corallococcus coralloides,0.7916,0.0,1e-05,0.013,uniform
Methylophaga nitratireducenticrescens,0.7616,0.0,2e-05,0.038,uniform
Francisella noatunensis,0.9713,0.0,1e-05,0.267,uniform
Rahnella aquatilis,0.9481,0.0,1e-05,0.054,uniform
Amycolatopsis keratiniphila,0.9505,0.0,1e-05,0.067,uniform
Ignavibacterium album,0.8343,0.0,1e-05,0.017,uniform
Alcanivorax dieselolei,0.9703,0.0,1e-05,0.094,uniform
Rhodanobacter denitrificans,0.8164,0.0,2e-05,0.086,uniform
Helicobacter cetorum,0.9315,0.0,1e-05,0.128,uniform
Providencia stuartii,0.8555,0.0,1e-05,0.024,uniform
Acidipropionibacterium acidipropionici,0.8039,0.0,4e-05,0.347,uniform
Prevotella intermedia,0.8283,0.0,2e-05,0.173,uniform
Enterococcus hirae,0.9077,0.0,1e-05,0.029,uniform
Mesotoga prima,0.7749,0.0,3e-05,0.106,uniform
Bdellovibrio exovorus,0.9445,0.0,1e-05,0.083,uniform
Candidatus Endolissoclinum,0.8773,0.0,4e-05,0.386,uniform
Rivularia sp,0.7977,0.0,0.0,0.002,uniform
Advenella kashmirensis,0.8837,0.0,1e-05,0.039,uniform
Melioribacter roseus,0.869,0.0,2e-05,0.042,uniform
Flammeovirga sp,0.8777,0.0,0.0,0.006,uniform
Enterococcus faecium,0.797,0.0,2e-05,0.033,uniform
Gloeobacter kilaueensis,0.9248,0.0,1e-05,0.107,uniform
Pleurocapsa sp,0.7991,0.0,1e-05,0.019,uniform
Geitlerinema sp,0.9345,0.0,1e-05,0.049,uniform
Pseudanabaena sp,0.9303,0.0,1e-05,0.053,uniform
Chroococcidiopsis thermalis,0.9418,0.0,0.0,0.017,uniform
Oscillatoria acuminata,0.8898,0.0,0.0,0.006,uniform
Oscillatoria nigro,0.8928,0.0,0.0,0.007,uniform
Crinalium epipsammum,0.8396,0.0,1e-05,0.013,uniform
Desulfosporosinus meridiei,0.9158,0.0,0.0,0.017,uniform
Microcoleus sp,0.892,0.0,0.0,0.006,uniform
Desulfosporosinus acidiphilus,0.8098,0.0,1e-05,0.015,uniform
Gloeocapsa sp,0.935,0.0,0.0,0.014,uniform
Stanieria cyanosphaera,0.8114,0.0,1e-05,0.01,uniform
Anabaena cylindrica,0.8956,0.0,0.0,0.004,uniform
Staphylococcus warneri,0.9303,0.0,1e-05,0.062,uniform
Corynebacterium halotolerans,0.9779,0.0,1e-05,0.405,uniform
Thermacetogenium phaeum,0.9048,0.0,2e-05,0.25,uniform
Marinobacter sp,0.9533,0.0,1e-05,0.069,uniform
Enterobacter kobei,0.8224,0.0,2e-05,0.057,uniform
Octadecabacter antarcticus,0.9153,0.0,1e-05,0.049,uniform
Octadecabacter arcticus,0.9535,0.0,1e-05,0.043,uniform
Bibersteinia trehalosi,0.8638,0.0,1e-05,0.016,uniform
Simiduia agarivorans,0.7845,0.0,2e-05,0.046,uniform
Xanthomonas citri,0.9708,0.0,1e-05,0.234,uniform
Nocardiopsis alba,0.9415,0.0,1e-05,0.146,uniform
Liberibacter crescens,0.7452,0.0,7e-05,0.203,uniform
Streptococcus constellatus,0.8388,0.0,0.0,0.005,uniform
Methylobacterium oryzae,0.8365,0.0,2e-05,0.18,uniform
Paraglaciecola psychrophila,0.9109,0.0,0.0,0.012,uniform
Bacillus velezensis,0.9644,0.0,1e-05,0.107,uniform
Leuconostoc gelidum,0.9578,0.0,1e-05,0.167,uniform
Alteromonas macleodii,0.8482,0.0,1e-05,0.024,uniform
Leuconostoc carnosum,0.7535,0.0,8e-05,0.291,uniform
Streptococcus anginosus,0.9476,0.0,0.0,0.004,uniform
Paraburkholderia phenoliruptrix,0.9104,0.0,2e-05,0.172,uniform
Dehalobacter sp,0.8113,0.0,2e-05,0.101,uniform
Nocardia brasiliensis,0.8574,0.0,1e-05,0.023,uniform
Psychroflexus torquis,0.8908,0.0,1e-05,0.013,uniform
Pseudomonas sp,0.9349,0.0,1e-05,0.034,uniform
Mycobacterium liflandii,0.8754,0.0,2e-05,0.214,uniform
Advenella mimigardefordensis,0.9173,0.0,1e-05,0.037,uniform
Bacillus lehensis,0.9019,0.0,1e-05,0.02,uniform
Corynebacterium maris,0.9806,0.0,1e-05,0.494,uniform
Enterobacteriaceae bacterium,0.949,0.0,0.0,0.039,uniform
Cyanobacterium stanieri,0.8556,0.0,1e-05,0.041,uniform
Calothrix sp,0.8941,0.0,0.0,0.006,uniform
Dactylococcopsis salina,0.8588,0.0,1e-05,0.039,uniform
Halothece sp,0.8703,0.0,1e-05,0.019,uniform
Leptolyngbya sp,0.8129,0.0,1e-05,0.016,uniform
Cyanobacterium aponinum,0.8956,0.0,1e-05,0.018,uniform
Serratia marcescens,0.9181,0.0,1e-05,0.031,uniform
Planktomarina temperata,0.8496,0.0,3e-05,0.075,uniform
Desulfocapsa sulfexigens,0.7041,0.0,3e-05,0.054,uniform
Thioalkalivibrio nitratireducens,0.9417,0.0,1e-05,0.214,uniform
Legionella oakridgensis,0.9317,0.0,1e-05,0.075,uniform
Staphylococcus pasteuri,0.8975,0.0,1e-05,0.111,uniform
Rhizobium tropici,0.9558,0.0,1e-05,0.121,uniform
Myxococcus stipitatus,0.843,0.0,1e-05,0.014,uniform
Sphingomonas sp,0.9565,0.0,1e-05,0.181,uniform
Clostridium stercorarium,0.8932,0.0,1e-05,0.055,uniform
Pseudomonas poae,0.8885,0.0,1e-05,0.046,uniform
Campylobacter coli,0.892,0.0,2e-05,0.141,uniform
Paenibacillus sabinae,0.8208,0.0,1e-05,0.024,uniform
Treponema pedis,0.8798,0.0,1e-05,0.034,uniform
Clostridium saccharoperbutylacetonicum,0.8642,0.0,0.0,0.002,uniform
Edwardsiella piscicida,0.9005,0.0,3e-05,0.357,uniform
Raoultella ornithinolytica,0.7806,0.0,2e-05,0.036,uniform
Pseudomonas denitrificans,0.9132,0.0,1e-05,0.039,uniform
Morganella morganii,0.8374,0.0,2e-05,0.061,uniform
Polaribacter sp,0.8456,0.0,1e-05,0.031,uniform
Corynebacterium casei,0.908,0.0,2e-05,0.193,uniform
Corynebacterium vitaeruminis,0.9478,0.0,1e-05,0.439,uniform
Corynebacterium callunae,0.9741,0.0,1e-05,0.286,uniform
Komagataeibacter xylinus,0.9133,0.0,2e-05,0.241,uniform
Streptomyces albidoflavus,0.9588,0.0,1e-05,0.182,uniform
Flammeovirgaceae bacterium,0.7967,0.0,1e-05,0.009,uniform
Roseibacterium elongatum,0.9776,0.0,1e-05,0.286,uniform
Alcanivorax pacificus,0.9332,0.0,1e-05,0.061,uniform
Thalassospira xiamenensis,0.8547,0.0,2e-05,0.043,uniform
Celeribacter indicus,0.9511,0.0,1e-05,0.147,uniform
Psychromonas sp,0.8872,0.0,1e-05,0.04,uniform
Streptococcus cristatus,0.8753,0.0,0.0,0.014,uniform
Mannheimia haemolytica,0.8862,0.0,1e-05,0.017,uniform
Enterococcus casseliflavus,0.9396,0.0,1e-05,0.05,uniform
Candidatus Symbiobacter,0.8652,0.0,3e-05,0.168,uniform
Spiroplasma taiwanense,0.8231,0.0,4e-05,0.313,uniform
Streptomyces fulvissimus,0.8972,0.0,1e-05,0.114,uniform
Bacillus sp,0.926,0.0,0.0,0.011,uniform
Streptococcus iniae,0.8761,0.0,0.0,0.009,uniform
Pseudomonas mandelii,0.9095,0.0,1e-05,0.021,uniform
Bacillus paralicheniformis,0.8724,0.0,1e-05,0.03,uniform
Photobacterium gaetbulicola,0.9283,0.0,2e-05,0.417,uniform
Acidithiobacillus caldus,0.941,0.0,1e-05,0.216,uniform
Cycloclasticus zancles,0.909,0.0,2e-05,0.159,uniform
Myxococcus fulvus,0.9054,0.0,0.0,0.012,uniform
Serratia plymuthica,0.9606,0.0,0.0,0.046,uniform
Serratia liquefaciens,0.8758,0.0,1e-05,0.029,uniform
Geobacillus genomosp,0.9456,0.0,1e-05,0.143,uniform
Streptomyces collinus,0.7973,0.0,4e-05,0.166,uniform
Actinoplanes friuliensis,0.8946,0.0,1e-05,0.032,uniform
Aureimonas sp,0.9475,0.0,1e-05,0.277,uniform
Candidatus Sodalis,0.9396,0.0,1e-05,0.217,uniform
Sodalis praecaptivus,0.9093,0.0,2e-05,0.059,uniform
Hymenobacter sp,0.8082,0.0,1e-05,0.027,uniform
Bacillus infantis,0.9645,0.0,0.0,0.015,uniform
Sphingomonas sanxanigenens,0.9244,0.0,1e-05,0.094,uniform
Paracoccus aminophilus,0.9007,0.0,1e-05,0.077,uniform
Edwardsiella anguillarum,0.9406,0.0,1e-05,0.306,uniform
Spiroplasma culicicola,0.9338,0.0,2e-05,0.37,uniform
Spiroplasma apis,0.8158,0.0,5e-05,0.492,uniform
Leptospira santarosai,0.8608,0.0,2e-05,0.048,uniform
Comamonas testosteroni,0.9705,0.0,0.0,0.036,uniform
Vibrio alginolyticus,0.9273,0.0,1e-05,0.132,uniform
Clostridium saccharobutylicum,0.7589,0.0,1e-05,0.005,uniform
Cronobacter malonaticus,0.8645,0.0,2e-05,0.059,uniform
Clostridium autoethanogenum,0.9223,0.0,1e-05,0.031,uniform
Corynebacterium doosanense,0.793,0.0,5e-05,0.321,uniform
Bacteroidales bacterium,0.8135,0.0,2e-05,0.05,uniform
Leisingera methylohalidivorans,0.8969,0.0,1e-05,0.096,uniform
Streptococcus sp,0.8351,0.0,1e-05,0.03,uniform
Carnobacterium inhibens,0.9494,0.0,1e-05,0.051,uniform
Mycobacterium kansasii,0.93,0.0,1e-05,0.08,uniform
Lysinibacillus varians,0.907,0.0,0.0,0.01,uniform
Corynebacterium lactis,0.8154,0.0,4e-05,0.257,uniform
Corynebacterium glyciniphilum,0.9602,0.0,1e-05,0.449,uniform
Nocardia nova,0.8557,0.0,1e-05,0.03,uniform
Bacillus toyonensis,0.8092,0.0,1e-05,0.022,uniform
Rhizobium gallicum,0.8572,0.0,2e-05,0.09,uniform
Clostridium baratii,0.8591,0.0,1e-05,0.018,uniform
Candidatus Thioglobus,0.8669,0.0,4e-05,0.373,uniform
Hyphomicrobium nitrativorans,0.8885,0.0,2e-05,0.16,uniform
Mycobacterium neoaurum,0.9469,0.0,1e-05,0.078,uniform
Pandoraea pnomenusa,0.8729,0.0,1e-05,0.059,uniform
Salinispira pacifica,0.7843,0.0,4e-05,0.103,uniform
Mannheimia sp,0.7453,0.0,2e-05,0.026,uniform
Mannheimia varigena,0.9067,0.0,1e-05,0.036,uniform
Achromobacter xylosoxidans,0.929,0.0,0.0,0.037,uniform
Phaeobacter gallaeciensis,0.8446,0.0,3e-05,0.164,uniform
Pseudomonas monteilii,0.7888,0.0,2e-05,0.075,uniform
Rhodococcus pyridinivorans,0.8933,0.0,2e-05,0.217,uniform
Escherichia albertii,0.876,0.0,2e-05,0.057,uniform
Thermocrinis ruber,0.8944,0.0,3e-05,0.362,uniform
Thioalkalivibrio paradoxus,0.835,0.0,3e-05,0.325,uniform
Thioalkalimicrobium aerophilum,0.9503,0.0,2e-05,0.188,uniform
Marichromatium purpuratum,0.8723,0.0,2e-05,0.085,uniform
Desulfitobacterium metallireducens,0.8809,0.0,1e-05,0.044,uniform
Dehalobacter restrictus,0.9167,0.0,1e-05,0.135,uniform
Barnesiella viscericola,0.9575,0.0,0.0,0.008,uniform
Niabella soli,0.7811,0.0,2e-05,0.036,uniform
Pseudomonas cichorii,0.9386,0.0,1e-05,0.025,uniform
Chania multitudinisentens,0.8865,0.0,1e-05,0.023,uniform
Desulfurella acetivorans,0.9181,0.0,1e-05,0.126,uniform
Opitutaceae bacterium,0.8593,0.0,1e-05,0.015,uniform
Thermosipho sp,0.8804,0.0,3e-05,0.156,uniform
Gemmatirosa kalamazoonesis,0.8836,0.0,1e-05,0.09,uniform
Fimbriimonas ginsengisoli,0.8426,0.0,2e-05,0.059,uniform
Gynuella sunshinyii,0.8854,0.0,1e-05,0.011,uniform
Hymenobacter swuensis,0.8745,0.0,1e-05,0.025,uniform
Marinobacter similis,0.9034,0.0,2e-05,0.055,uniform
Marinobacter salarius,0.8744,0.0,1e-05,0.049,uniform
Kutzneria albida,0.8972,0.0,1e-05,0.03,uniform
Corynebacterium falsenii,0.953,0.0,1e-05,0.393,uniform
Bordetella holmesii,0.9007,0.0,2e-05,0.117,uniform
Virgibacillus sp,0.8874,0.0,1e-05,0.046,uniform
Sulfurospirillum multivorans,0.8934,0.0,1e-05,0.063,uniform
Siansivirga zeaxanthinifaciens,0.8688,0.0,1e-05,0.023,uniform
Staphylococcus xylosus,0.8035,0.0,1e-05,0.031,uniform
Kosakonia sacchari,0.8933,0.0,1e-05,0.031,uniform
Mycobacterium chelonae,0.7942,0.0,3e-05,0.086,uniform
Mycoplasma dispar,0.8914,0.0,3e-05,0.384,uniform
Yersinia similis,0.8986,0.0,1e-05,0.037,uniform
Rhodoplanes sp,0.8513,0.0,1e-05,0.019,uniform
Dyella jiangningensis,0.8654,0.0,1e-05,0.072,uniform
Gilliamella apicola,0.8415,0.0,1e-05,0.029,uniform
Snodgrassella alvi,0.8736,0.0,1e-05,0.011,uniform
Draconibacterium orientale,0.8263,0.0,1e-05,0.009,uniform
Peptoclostridium acidaminophilum,0.9664,0.0,1e-05,0.111,uniform
Polynucleobacter duraquae,0.9543,0.0,1e-05,0.248,uniform
Pseudomonas balearica,0.8339,0.0,2e-05,0.064,uniform
Bacillus bombysepticus,0.6226,0.0,2e-05,0.012,uniform
Rubrobacter radiotolerans,0.918,0.0,2e-05,0.395,uniform
Trueperella pyogenes,0.8162,0.0,5e-05,0.252,uniform
Enterobacter asburiae,0.9152,0.0,1e-05,0.077,uniform
Citrobacter freundii,0.9311,0.0,1e-05,0.07,uniform
Aeromonas media,0.8742,0.0,1e-05,0.06,uniform
Streptomyces albulus,0.8679,0.0,1e-05,0.041,uniform
Weissella ceti,0.9181,0.0,3e-05,0.353,uniform
Staphylococcus capitis,0.9187,0.0,1e-05,0.075,uniform
Bacteroides dorei,0.9274,0.0,0.0,0.005,uniform
Bacillus pseudomycoides,0.8425,0.0,1e-05,0.007,uniform
Streptomyces lydicus,0.9417,0.0,1e-05,0.027,uniform
Actinobacillus equuli,0.9167,0.0,1e-05,0.029,uniform
Neisseria elongata,0.8914,0.0,1e-05,0.007,uniform
Bacillus methanolicus,0.7223,0.0,3e-05,0.039,uniform
Pectobacterium atrosepticum,0.9511,0.0,1e-05,0.083,uniform
Prochlorococcus sp,0.7497,0.0,4e-05,0.178,uniform
Halomonas campaniensis,0.927,0.0,1e-05,0.034,uniform
Campylobacter peloridis,0.9024,0.0,2e-05,0.117,uniform
Campylobacter sp,0.8917,0.0,2e-05,0.101,uniform
Campylobacter insulaenigrae,0.8892,0.0,2e-05,0.312,uniform
Campylobacter subantarcticus,0.8957,0.0,2e-05,0.206,uniform
Campylobacter volucris,0.9484,0.0,2e-05,0.179,uniform
Azospirillum brasilense,0.9168,0.0,3e-05,0.449,uniform
Brevibacillus laterosporus,0.9061,0.0,0.0,0.013,uniform
Pseudomonas chlororaphis,0.8989,0.0,1e-05,0.021,uniform
Xanthomonas translucens,0.9428,0.0,2e-05,0.221,uniform
Burkholderia oklahomensis,0.843,0.0,3e-05,0.242,uniform
Candidatus Nucleicultrix,0.9108,0.0,2e-05,0.221,uniform
Staphylococcus hyicus,0.8892,0.0,1e-05,0.064,uniform
Klebsiella oxytoca,0.97,0.0,1e-05,0.108,uniform
Thermodesulfobacterium commune,0.9319,0.0,3e-05,0.278,uniform
Actinotignum schaalii,0.972,0.0,1e-05,0.397,uniform
Alteromonas australica,0.7816,0.0,2e-05,0.033,uniform
Pelosinus sp,0.8682,0.0,0.0,0.009,uniform
Terribacillus goriensis,0.8381,0.0,2e-05,0.043,uniform
Dyella japonica,0.8921,0.0,1e-05,0.077,uniform
Corynebacterium sp,0.9192,0.0,3e-05,0.384,uniform
Geobacillus stearothermophilus,0.9316,0.0,2e-05,0.228,uniform
Candidatus Caedibacter,0.9559,0.0,1e-05,0.231,uniform
Candidatus Paracaedibacter,0.9276,0.0,1e-05,0.096,uniform
Amycolatopsis japonica,0.9058,0.0,1e-05,0.037,uniform
Campylobacter iguaniorum,0.9098,0.0,2e-05,0.195,uniform
Pseudomonas alkylphenolica,0.9224,0.0,1e-05,0.038,uniform
Frischella perrara,0.8942,0.0,1e-05,0.045,uniform
Amycolatopsis methanolica,0.9866,0.0,0.0,0.061,uniform
Sphingopyxis fribergensis,0.9456,0.0,1e-05,0.099,uniform
Streptomyces lividans,0.9732,0.0,0.0,0.099,uniform
Planococcus sp,0.9293,0.0,1e-05,0.043,uniform
Actinobacillus suis,0.8703,0.0,1e-05,0.017,uniform
Thermoanaerobacter kivui,0.8213,0.0,4e-05,0.092,uniform
Corynebacterium imitans,0.9654,0.0,1e-05,0.334,uniform
Corynebacterium ureicelerivorans,0.9638,0.0,2e-05,0.372,uniform
Rickettsiales bacterium,0.9509,0.0,1e-05,0.296,uniform
Corynebacterium deserti,0.8969,0.0,2e-05,0.187,uniform
Clostridium sporogenes,0.8939,0.0,0.0,0.011,uniform
Treponema sp,0.8817,0.0,2e-05,0.087,uniform
Treponema putidum,0.7604,0.0,3e-05,0.057,uniform
Basilea psittacipulmonis,0.8665,0.0,3e-05,0.121,uniform
Megasphaera elsdenii,0.8856,0.0,2e-05,0.122,uniform
Corynebacterium ammoniagenes,0.9226,0.0,3e-05,0.222,uniform
Corynebacterium aquilae,0.8955,0.0,3e-05,0.19,uniform
Corynebacterium flavescens,0.981,0.0,1e-05,0.258,uniform
Corynebacterium phocae,0.8169,0.0,3e-05,0.281,uniform
Vibrio coralliilyticus,0.8667,0.0,2e-05,0.074,uniform
Paenibacillus borealis,0.9404,0.0,0.0,0.008,uniform
Paenibacillus stellifer,0.8884,0.0,1e-05,0.022,uniform
Paenibacillus graminis,0.8869,0.0,1e-05,0.012,uniform
Paenibacillus durus,0.8182,0.0,1e-05,0.018,uniform
Novosphingobium pentaromativorans,0.92,0.0,2e-05,0.19,uniform
Dokdonia sp,0.8181,0.0,1e-05,0.046,uniform
Vibrio tubiashii,0.8812,0.0,1e-05,0.061,uniform
Yersinia frederiksenii,0.9351,0.0,1e-05,0.064,uniform
Pseudomonas soli,0.9385,0.0,1e-05,0.05,uniform
Candidatus Izimaplasma,0.8797,0.0,1e-05,0.096,uniform
Jeotgalibacillus malaysiensis,0.8951,0.0,1e-05,0.024,uniform
Paenibacillus odorifer,0.8849,0.0,0.0,0.008,uniform
Streptomyces glaucescens,0.7908,0.0,3e-05,0.162,uniform
Pluralibacter gergoviae,0.8928,0.0,1e-05,0.035,uniform
Cedecea neteri,0.8922,0.0,1e-05,0.04,uniform
Sphingopyxis sp,0.9005,0.0,2e-05,0.144,uniform
Pantoea rwandensis,0.8631,0.0,1e-05,0.025,uniform
Pseudomonas cremoricolorata,0.8751,0.0,1e-05,0.061,uniform
Dickeya fangzhongdai,0.9682,0.0,0.0,0.082,uniform
Vibrio harveyi,0.847,0.0,2e-05,0.076,uniform
Staphylococcus schleiferi,0.8717,0.0,2e-05,0.058,uniform
Marinitoga sp,0.8511,0.0,2e-05,0.118,uniform
Endomicrobium proavitum,0.9421,0.0,2e-05,0.423,uniform
Lactobacillus sp,0.8814,0.0,2e-05,0.11,uniform
Pseudomonas rhizosphaerae,0.9157,0.0,1e-05,0.069,uniform
Sphingomonas taxi,0.9887,0.0,1e-05,0.316,uniform
Pontibacter korlensis,0.807,0.0,1e-05,0.012,uniform
Staphylococcus agnetis,0.9683,0.0,1e-05,0.111,uniform
Clostridium aceticum,0.8424,0.0,1e-05,0.014,uniform
Bacillus mycoides,0.9509,0.0,0.0,0.02,uniform
Hafnia alvei,0.8839,0.0,1e-05,0.051,uniform
Burkholderia contaminans,0.7874,0.0,6e-05,0.347,uniform
Pseudomonas parafulva,0.8626,0.0,2e-05,0.039,uniform
Bordetella pertussis,0.8949,0.0,3e-05,0.399,uniform
Parvimonas micra,0.8158,0.0,3e-05,0.13,uniform
Yersinia aldovae,0.856,0.0,1e-05,0.035,uniform
Yersinia rohdei,0.896,0.0,1e-05,0.024,uniform
Geobacter pickeringii,0.8772,0.0,2e-05,0.135,uniform
Yersinia intermedia,0.8712,0.0,1e-05,0.048,uniform
Pimelobacter simplex,0.9012,0.0,1e-05,0.096,uniform
Streptomyces xiamenensis,0.9302,0.0,1e-05,0.144,uniform
Chryseobacterium gallinarum,0.8985,0.0,0.0,0.011,uniform
Clostridium scatologenes,0.8915,0.0,0.0,0.003,uniform
Collimonas arenae,0.9005,0.0,1e-05,0.023,uniform
Cellulophaga baltica,0.8568,0.0,1e-05,0.012,uniform
Vibrio natriegens,0.808,0.0,2e-05,0.087,uniform
Yersinia kristensenii,0.9587,0.0,0.0,0.068,uniform
Paraburkholderia fungorum,0.9362,0.0,1e-05,0.072,uniform
Deinococcus swuensis,0.956,0.0,1e-05,0.32,uniform
Pandoraea pulmonicola,0.8686,0.0,1e-05,0.057,uniform
Geoalkalibacter subterraneus,0.8595,0.0,2e-05,0.084,uniform
Myroides sp,0.9241,0.0,0.0,0.018,uniform
Acinetobacter johnsonii,0.8473,0.0,2e-05,0.038,uniform
Pseudomonas plecoglossicida,0.9487,0.0,1e-05,0.086,uniform
Acinetobacter nosocomialis,0.8964,0.0,1e-05,0.026,uniform
Streptomyces vietnamensis,0.8851,0.0,1e-05,0.037,uniform
Xanthomonas sacchari,0.9558,0.0,1e-05,0.145,uniform
Azotobacter chroococcum,0.8826,0.0,2e-05,0.139,uniform
Pragia fontium,0.8949,0.0,1e-05,0.027,uniform
Allofrancisella guangzhouensis,0.9166,0.0,2e-05,0.164,uniform
Spirosoma radiotolerans,0.7085,0.0,1e-05,0.007,uniform
Pandoraea sputorum,0.9375,0.0,1e-05,0.104,uniform
Cupriavidus gilardii,0.9513,0.0,1e-05,0.139,uniform
Pandoraea apista,0.8535,0.0,1e-05,0.052,uniform
Streptomyces albus,0.9367,0.0,1e-05,0.034,uniform
Sediminicola sp,0.9169,0.0,1e-05,0.03,uniform
Cupriavidus basilensis,0.789,0.0,2e-05,0.05,uniform
Rugosibacter aromaticivorans,0.9731,0.0,1e-05,0.203,uniform
Phaeobacter piscinae,0.9456,0.0,1e-05,0.167,uniform
Rufibacter sp,0.9225,0.0,1e-05,0.021,uniform
Ralstonia mannitolilytica,0.8968,0.0,1e-05,0.076,uniform
Desulfuromonas soudanensis,0.9354,0.0,1e-05,0.08,uniform
Martelella endophytica,0.9608,0.0,1e-05,0.083,uniform
Myroides profundi,0.8835,0.0,1e-05,0.025,uniform
Lysinibacillus fusiformis,0.8616,0.0,1e-05,0.007,uniform
Corynebacterium singulare,0.8961,0.0,3e-05,0.213,uniform
Sphingomonas hengshuiensis,0.8778,0.0,2e-05,0.082,uniform
Streptomyces cyaneogriseus,0.9851,0.0,0.0,0.183,uniform
Marinovum algicola,0.9156,0.0,2e-05,0.271,uniform
Confluentimicrobium sp,0.8531,0.0,3e-05,0.184,uniform
Pseudomonas simiae,0.7849,0.0,3e-05,0.035,uniform
